Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Season,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Body,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,num_image_ratings,Classification
18,2,27,69,5,38,24,2,6,2,8,18,3,0,3,6,2,1,4,Letter Graphic Drop Shoulder Longline Tee,14.99,1,1,4,4,3145,1
8,2,5,93,1,10,35,3,13,2,4,17,1,0,5,6,2,1,4,PU Leather Cami Top Without Blouse,7.0,1,1,4,4,220,0
8,2,12,93,1,10,35,3,13,2,4,17,1,0,5,6,2,1,4,PU Leather Cami Top Without Blouse,7.0,1,1,4,4,220,0
15,2,4,93,10,55,17,3,6,2,9,21,3,0,3,6,2,1,4,Solid Double Breasted Teddy Coat,13.0,0,1,4,4,627,0
21,2,10,93,10,55,17,3,6,2,9,21,3,0,3,6,2,1,4,Solid Double Breasted Teddy Coat,18.0,0,1,4,4,627,0
20,2,23,93,10,55,17,3,6,2,9,21,3,0,3,6,2,1,4,Solid Double Breasted Teddy Coat,17.0,0,1,4,4,627,0
20,2,5,93,10,55,17,3,6,2,9,21,3,0,3,6,2,1,4,Solid Double Breasted Teddy Coat,17.0,0,1,4,4,627,0
15,2,13,93,10,55,17,3,6,2,9,21,3,0,3,6,2,1,4,Solid Double Breasted Teddy Coat,13.0,0,1,4,4,627,0
13,2,3,93,10,55,17,3,6,2,9,21,3,0,3,6,2,1,4,Solid Double Breasted Teddy Coat,11.49,0,1,4,4,627,0
20,2,21,93,8,38,14,3,6,2,9,0,3,0,3,6,2,1,4,Turtle Neck Ribbed Knit Sweater Dress Without Belt,17.0,1,1,4,4,217,0
20,2,0,93,8,38,14,3,6,2,9,0,3,0,3,6,2,1,4,Turtleneck Ribbed Knit Sweater Dress Without Belt,17.0,1,1,4,4,217,0
20,2,2,93,8,38,14,3,6,2,9,0,3,0,3,6,2,1,4,Turtle Neck Ribbed Knit Sweater Dress Without Belt,17.0,1,1,4,4,217,0
20,2,5,93,8,38,14,3,6,2,9,0,3,0,3,6,2,1,4,Turtle Neck Ribbed Knit Sweater Dress Without Belt,17.0,1,1,4,4,217,0
20,2,9,93,8,38,14,3,6,2,9,0,3,0,3,6,2,1,4,Turtle Neck Ribbed Knit Sweater Dress Without Belt,17.0,1,1,4,4,217,0
20,2,40,93,8,38,14,3,6,2,9,0,3,0,3,6,2,1,4,Turtle Neck Ribbed Knit Sweater Dress Without Belt,17.0,1,1,4,4,217,0
12,5,5,93,4,33,24,3,13,2,7,19,3,0,3,6,2,1,4,SHEIN BASICS High Waist Bodycon Skirt,10.0,1,1,4,4,825,1
7,5,53,93,7,33,24,3,13,2,7,19,3,0,3,6,2,1,4,SHEIN BASICS High Waist Solid Pencil Skirt,5.99,1,1,4,4,825,1
12,5,12,93,7,7,24,3,13,2,7,19,3,0,3,6,2,1,4,SHEIN BASICS Solid Pencil Skirt,10.0,1,1,4,4,825,1
12,2,53,93,7,33,24,3,13,2,7,19,3,0,3,6,2,1,4,SHEIN BASICS High Waist Pencil Skirt,10.0,1,1,4,4,825,1
10,2,23,93,7,33,24,3,13,2,7,19,3,0,3,6,2,1,4,SHEIN BASICS High Waist Pencil Skirt,9.0,1,1,4,4,823,1
12,5,34,93,4,33,24,3,13,2,7,19,3,0,3,6,2,1,4,SHEIN BASICS High Waist Bodycon Skirt,10.0,1,1,4,4,825,1
13,7,6,91,8,36,24,3,13,2,8,18,3,0,3,6,2,1,4,SHEIN Zipper Side Plaid Pleated Skirt,11.0,1,1,4,4,112,0
18,2,5,69,5,38,15,3,6,2,4,18,3,0,1,6,2,1,4,Kangaroo Pocket Letter Graphic Drawstring Oversized Hoodie,14.99,1,1,4,4,234,0
18,2,21,69,5,38,15,3,6,2,4,18,3,0,1,6,2,1,4,Letter Graphic Kangaroo Pocket Drawstring Oversized Hoodie,14.99,1,1,4,4,234,0
6,5,6,67,9,38,24,3,10,2,4,18,3,0,5,6,2,1,4,SHEIN Houndstooth Gigot Sleeve Top,4.99,1,1,4,4,715,1
5,5,10,67,9,38,24,3,10,2,4,18,3,0,5,6,2,1,4,SHEIN Houndstooth Leg-of-mutton Sleeve Tee,4.49,1,1,4,4,725,1
10,2,25,93,1,38,39,7,13,2,3,3,3,0,3,6,2,1,4,Solid V-neck Sweater Vest,9.0,1,1,4,4,8018,1
10,2,51,93,1,38,39,7,13,2,6,3,3,0,3,6,2,1,4,V-neck Classic Sweater Vest,9.0,1,1,4,4,8018,1
9,2,5,93,1,38,39,7,13,2,4,3,3,0,3,6,2,1,4,Solid Crop Sweater Vest,8.0,1,1,4,4,8018,1
9,2,10,93,1,38,39,7,13,2,4,3,3,0,3,6,2,1,4,V-neck Crop Sweater Vest,8.0,1,1,4,4,8018,1
10,2,21,93,1,38,39,7,13,2,4,3,3,0,3,6,2,1,4,V-neck Crop Sweater Vest,9.0,1,1,4,4,16031,1
10,2,22,93,1,38,39,7,13,2,4,3,3,0,3,6,2,1,4,Solid V-Neck Cropped Sweater Vest,9.0,1,1,4,4,8018,1
17,2,5,93,5,63,24,3,13,2,7,18,3,0,0,2,2,1,4,SHEIN Drawstring Waist Wide Leg Pants,14.0,1,1,4,4,37,0
23,2,0,93,1,38,26,3,13,2,4,18,3,0,3,6,2,1,2,SHEIN Single Breasted Rib-knit Crop Top & Pants Set,19.0,1,1,4,5,27,0
4,2,0,93,1,38,32,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Lettuce Edge Waffle Knit Tee,3.99,1,1,4,4,2229,1
4,2,45,93,1,38,32,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Lettuce Edge Waffle Knit Tee,3.99,1,1,4,4,2229,1
4,2,16,93,1,38,32,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Lettuce Edge Waffle Knit Tee,3.99,1,1,4,4,2229,1
4,2,5,93,1,38,32,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Lettuce Edge Waffle Knit Tee,3.99,1,1,4,4,2229,1
4,2,13,93,1,38,32,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Lettuce Edge Waffle Knit Tee,3.99,1,1,4,4,2229,1
4,2,1,93,1,38,32,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Lettuce Edge Waffle Knit Tee,3.99,1,1,4,4,2230,0
20,2,5,98,7,0,32,3,7,2,6,18,1,0,3,6,2,1,4,Polka Dot Frill Neck Pleated Belted Dress,17.0,1,1,5,4,355,0
20,2,30,98,4,0,32,3,7,2,6,18,1,0,3,6,2,1,4,Polka Dot Frill Neck Pleated Belted Dress,17.0,1,1,5,4,355,0
20,2,33,98,7,0,32,3,7,2,6,18,1,0,3,6,2,1,4,Polka Dot Frill Neck Pleated Belted Dress,17.0,1,1,5,4,355,0
21,2,5,73,9,21,5,3,6,2,4,3,3,0,3,6,2,1,4,SHEIN Letter Graphic Drop Shoulder 2 In 1 Pullover,17.99,1,1,4,4,1988,1
21,2,21,69,9,38,5,3,6,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Letter Graphic 2 In 1 Pullover,17.99,1,1,4,4,1988,1
21,2,19,73,9,38,5,3,6,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Letter Graphic 2 In 1 Pullover,17.99,1,1,4,4,1988,1
21,2,1,73,9,38,5,3,6,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Letter Graphic 2 In 1 Pullover,17.99,1,1,4,4,1988,1
21,2,34,73,9,38,5,3,6,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Letter Graphic 2 In 1 Pullover,17.99,1,1,4,4,1988,1
21,2,10,73,9,21,5,3,6,2,4,3,3,0,3,6,2,1,4,SHEIN Letter Graphic Drop Shoulder 2 In 1 Pullover,17.99,1,1,4,4,1988,1
24,2,24,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waist Pocket Side Straight Jeans,20.0,1,1,4,4,272,0
24,2,29,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waist Pocket Side Straight Jeans,20.0,1,1,4,4,272,0
24,2,16,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waist Pocket Side Straight Jeans,20.0,1,1,4,4,272,0
23,2,5,19,1,38,24,3,6,2,4,3,3,0,3,6,2,1,4,SHEIN Leopard Panel Pullover & Sweatpants Set,19.0,1,1,4,4,30,0
4,2,51,93,1,38,32,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Lettuce Trim Button Side Crop Top,3.49,1,1,4,4,164,0
23,2,5,93,1,38,39,3,12,2,4,18,0,0,3,6,2,1,4,Raglan Sleeve Cable Knit Crop Sweater,19.0,1,1,4,4,975,1
23,2,4,93,1,38,39,3,12,2,2,18,0,0,3,6,2,1,4,Cable Knit Raglan Sleeve Cropped Sweater,19.0,1,1,4,4,975,1
23,2,50,93,1,38,39,3,12,2,2,18,0,0,3,6,2,1,4,Raglan Sleeve Cable Knit Crop Sweater,19.0,1,1,4,4,975,1
23,2,25,93,1,38,39,3,12,2,2,18,0,0,3,6,2,1,4,Raglan Sleeve Cable Knit Crop Sweater,19.0,1,1,4,4,975,1
23,2,16,93,1,38,39,3,12,2,2,18,0,0,3,6,2,1,4,Raglan Sleeve Cable Knit Crop Sweater,19.0,1,1,4,4,975,1
23,2,7,93,1,38,39,3,12,2,2,18,0,0,3,6,2,1,4,Raglan Sleeve Cable Knit Crop Sweater,19.0,1,1,4,4,975,1
34,2,19,93,4,55,15,3,6,2,9,18,1,0,3,6,2,1,4,Single Breasted Dual Pocket Hooded Teddy Coat,28.0,1,1,4,4,37,0
10,7,5,91,8,36,24,3,13,2,7,3,1,0,3,6,2,1,4,SHEIN Lace Up Front Plaid Pleated Skirt,9.0,1,1,4,4,740,1
12,7,15,91,8,36,24,3,13,2,8,3,1,0,3,6,2,1,4,SHEIN Lace Up Front Plaid Pleated Skirt,10.0,1,1,4,4,740,1
12,7,32,91,8,36,24,3,13,2,8,3,1,0,3,6,2,1,4,SHEIN Lace Up Front Plaid Pleated Skirt,10.0,1,1,4,4,740,1
17,1,32,33,10,0,10,3,11,2,6,18,1,0,3,6,2,1,4,Ditsy Floral Ruched Waist Puff Sleeve Dress,14.0,1,1,1,4,305,0
9,1,5,33,5,44,24,3,13,2,6,18,1,0,3,6,2,1,4,Ditsy Floral High-Slit Midi Skirt,8.0,1,1,4,4,1703,1
10,1,15,33,7,44,24,3,13,2,6,18,1,0,3,6,2,1,4,Ditsy Floral High-Slit Midi Skirt,9.0,1,1,4,4,1699,1
6,8,5,50,9,38,32,3,13,2,6,12,0,2,5,6,2,0,4,SHEIN Lettuce Edge Glitter Mesh Top Without Bra,5.0,1,1,4,4,605,0
19,2,22,93,8,38,14,3,6,2,9,0,0,0,3,6,4,1,4,Turtleneck Cable Knit Sweater Dress Without Belt,16.0,1,1,7,4,323,0
19,2,5,93,8,38,14,3,6,2,9,0,4,0,3,6,4,1,4,Turtleneck Cable Knit Dress Without Belt,16.0,1,1,7,4,323,0
19,2,10,93,8,38,14,3,6,2,9,0,4,0,3,6,4,1,4,Turtleneck Cable Knit Dress Without Belt,16.0,1,1,7,4,323,0
12,2,21,93,1,21,15,3,6,2,9,21,1,0,3,6,2,1,4,SHEIN Plush Cropped Teddy Hoodie,9.99,1,1,4,4,285,0
12,2,37,93,1,21,15,3,6,2,2,21,1,0,3,6,2,1,4,SHEIN Drop Shoulder Zipper Detail Drawstring Teddy Hoodie,9.99,1,1,4,4,285,0
24,2,32,20,5,47,24,3,13,2,4,5,1,0,0,6,2,1,4,High Waist Spliced Raw Hem Wide Leg Jeans,20.0,1,1,4,4,22,0
18,2,4,3,5,38,24,3,6,2,4,18,3,0,1,6,2,1,4,Chinese Dragon and Fire Print Drop Shoulder Pullover,14.99,1,1,4,4,419,0
18,2,23,3,5,38,24,3,6,2,4,18,3,0,1,6,2,1,4,Drop Shoulder Cartoon Graphic Sweatshirt,14.99,1,1,4,4,419,0
18,2,5,3,5,38,24,3,6,2,4,18,3,0,1,6,2,1,4,Chinese Dragon and Fire Print Drop Shoulder Pullover,14.99,1,1,4,4,419,0
18,2,36,3,5,38,24,3,6,2,4,18,3,0,1,6,2,1,4,Chinese Dragon and Fire Print Drop Shoulder Pullover,14.99,1,1,4,4,419,0
18,2,25,3,5,38,24,3,6,2,4,18,3,0,1,6,2,1,4,Chinese Dragon and Fire Print Drop Shoulder Pullover,14.99,1,1,4,4,419,0
24,2,5,93,1,26,15,3,13,2,9,18,1,0,3,6,2,1,4,Plush Lined Cropped Windbreaker Jacket,20.0,3,1,4,4,1236,1
12,2,5,9,5,38,24,2,6,2,8,18,3,0,1,6,2,1,4,Bear Print Drop Shoulder Oversized Tee,9.99,1,1,4,4,344,0
8,8,5,93,1,10,28,3,13,2,8,10,3,0,5,6,2,1,4,Guipure Lace Crop Skinny Cami Top,7.0,1,1,4,4,156,0
8,8,51,93,1,10,28,3,13,2,8,10,3,0,5,6,2,1,4,Guipure Lace Crop Skinny Cami Top,7.0,1,1,4,4,156,0
7,2,32,112,1,38,24,3,13,2,3,18,3,0,5,6,2,1,4,SHEIN Lettuce Trim Tie Dye Crop Top,5.99,1,1,4,4,800,1
5,2,40,110,1,38,24,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN Lettuce Trim Tie Dye Panel Top,4.49,1,1,4,4,800,1
12,2,51,78,9,38,24,8,6,2,6,3,3,0,1,6,2,1,4,Drop Shoulder Letter & Car Print Longline Tee,9.99,1,1,4,4,1843,1
12,2,51,61,5,38,24,8,6,2,6,3,3,0,1,6,2,1,4,Drop Shoulder Slogan & Car Print Tee,9.99,1,1,4,4,1843,1
12,2,51,61,5,38,24,8,6,2,6,3,3,0,1,6,2,1,4,Drop Shoulder Slogan & Car Print Tee,9.99,1,1,4,4,1687,1
12,2,51,78,5,38,24,2,6,2,6,3,3,0,1,6,2,1,4,Drop Shoulder Slogan & Car Print Tee,9.99,1,1,4,4,1843,1
9,5,51,93,9,38,32,3,2,2,4,18,3,0,3,6,2,1,4,SHEIN Mock Neck Lace Lantern Sleeve Waffle Knit Top,8.0,1,1,4,4,223,0
10,2,5,93,9,38,32,3,2,2,4,18,3,0,3,6,2,1,4,SHEIN Mock Neck Lace Lantern Sleeve Waffle Knit Top,9.0,1,1,4,4,223,0
10,5,18,40,9,38,32,3,2,2,4,18,3,0,3,6,2,1,4,SHEIN Mock Neck Lace Lantern Sleeve Waffle Knit Top,9.0,1,1,4,4,223,0
52,2,5,93,9,29,15,3,13,2,9,17,1,0,3,6,2,1,4,Drawstring Hem PU Puffer Jacket,43.0,3,1,4,4,542,0
52,2,22,93,9,29,15,3,13,2,9,17,1,0,3,6,2,1,4,Drawstring Hem PU Puffer Jacket,43.0,3,1,4,4,542,0
7,2,51,93,1,38,32,3,13,2,6,3,1,0,5,6,2,1,4,SHEIN BASICS Mock-Neck Crop Top,5.99,1,1,4,4,1521,1
7,2,31,93,1,38,32,3,13,2,4,3,1,0,5,6,2,1,4,SHEIN BASICS Mock Neck Form Fitted Crop Top,5.99,1,1,4,4,1521,1
5,2,1,93,1,38,32,3,13,2,6,3,1,0,5,6,2,1,4,SHEIN BASICS Mock Neck Form Fitted Crop Top,4.49,1,1,4,4,1521,1
7,2,53,93,1,38,32,3,13,2,6,3,1,0,5,6,2,1,4,SHEIN BASICS Neon Orange Mock-Neck Crop Top,5.99,1,1,4,4,1521,1
4,2,23,93,1,38,32,3,13,2,4,3,1,0,5,6,2,1,4,SHEIN BASICS Mock Neck Form Fitted Crop Top,3.99,1,1,4,4,1521,1
7,2,5,93,1,38,32,3,13,2,6,3,1,0,5,6,2,1,4,SHEIN BASICS Mock-Neck Crop Top,5.99,1,1,4,4,1521,1
18,2,32,91,9,55,5,3,6,2,2,21,1,0,3,6,2,0,4,Collared Zip Up Flap Pocket Front Buffalo Plaid Teddy Jacket,15.0,3,1,4,4,220,0
18,2,32,91,9,55,5,3,6,2,9,21,1,0,3,6,2,1,4,Collared Zip Up Flap Pocket Front Buffalo Plaid Teddy Jacket,15.0,3,1,4,4,220,0
18,2,3,91,9,55,5,3,6,2,2,21,1,0,3,6,2,1,4,Collared Zip Up Flap Pocket Front Buffalo Plaid Teddy Jacket,15.0,3,1,4,4,220,0
18,2,8,57,9,55,5,3,6,2,2,21,1,0,3,6,2,0,4,Collared Zip Up Flap Pocket Front Buffalo Plaid Teddy Jacket,15.0,3,1,4,4,220,0
9,2,51,78,5,38,24,8,6,2,4,18,3,0,1,6,2,1,4,SHEIN Racer Car Graphic Dropped Shoulder Oversized Tee,7.99,1,1,4,4,1117,1
12,2,5,78,5,38,24,8,6,2,4,18,3,0,1,6,2,1,4,SHEIN Graphic Print Drop Shoulder Oversized Longline Tee,9.99,1,1,4,4,1117,1
4,2,5,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Rib-knit Solid Cami Top,4.0,1,1,4,4,40,0
7,5,32,68,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Lettuce Trim Lace Detail Leopard Cami Top,6.0,1,1,4,4,640,1
7,8,5,93,10,7,28,3,13,2,8,18,1,0,5,6,4,1,4,SHEIN Solid Metallic Bodycon Dress,6.0,1,1,4,4,1156,1
8,6,12,93,8,7,28,7,13,2,0,18,1,0,5,6,2,1,4,SHEIN Solid Metallic Bodycon Dress,7.0,1,0,4,4,42,0
13,2,6,67,1,38,35,7,13,2,6,18,0,0,3,6,2,1,2,Houndstooth Cami Top With Pants,11.0,1,1,4,1,134,0
12,2,21,69,9,38,15,3,6,2,4,18,3,0,1,6,2,1,4,Drop Shoulder Letter Graphic Drawstring Hoodie,9.99,1,1,4,4,22,0
25,2,8,110,1,38,24,3,6,2,4,18,3,0,3,6,2,1,4,SHEIN Tie Dye Drop Shoulder Pullover & Drawstring Sweatpants Set,21.0,1,1,4,4,9,0
9,9,23,93,5,39,24,3,13,2,0,18,3,0,3,6,2,1,4,SHEIN Knot Waist Rib-knit Solid Leggings,8.0,1,1,4,4,406,0
9,2,5,93,5,39,24,3,13,2,0,18,3,0,3,6,2,1,4,SHEIN Knot Waist Rib-knit Solid Leggings,8.0,1,1,4,4,406,0
10,9,21,93,5,39,24,3,13,2,0,18,3,0,3,6,2,1,4,SHEIN Knot Waist Rib-knit Solid Leggings,9.0,1,1,4,4,406,0
10,2,5,93,1,26,5,3,13,2,2,3,3,0,5,6,2,1,4,Zip Up Rib-knit Crop Jacket,9.0,3,1,4,4,274,0
17,2,18,93,1,26,5,3,13,2,2,3,3,0,5,6,2,1,4,Zip Up Rib-knit Crop Jacket,14.0,3,1,4,4,274,0
17,2,51,93,1,26,5,3,13,2,2,3,3,0,5,6,2,1,4,Zip Up Rib-knit Crop Jacket,14.0,3,1,4,4,274,0
21,2,29,93,2,42,24,3,13,2,4,5,0,0,4,0,2,1,4,Highest-Rise High Stretch Skinny Jeans,18.0,1,1,4,4,1033,1
20,2,24,93,2,42,24,3,13,2,4,5,0,0,4,0,2,1,4,Highest-Rise High Stretch Skinny Jeans,17.0,1,1,4,4,1033,1
20,2,24,93,2,42,24,3,13,2,4,5,0,0,4,0,2,1,4,Highest-Rise High Stretch Skinny Jeans,17.0,1,1,4,4,1033,1
21,2,17,93,2,42,24,3,13,2,4,5,0,0,4,0,2,1,4,Highest-Rise High Stretch Skinny Jeans,18.0,1,1,4,4,1033,1
18,6,10,93,10,10,28,7,13,2,2,24,0,0,3,6,2,1,4,Double Crazy Cowl Neck Velvet Cami Dress,15.0,1,1,0,4,370,0
18,6,47,93,10,10,29,7,13,2,2,24,0,0,5,6,2,1,4,Double Crazy Cowl Neck Velvet Cami Dress,15.0,1,1,0,4,370,0
18,6,53,93,10,10,29,7,13,2,2,24,0,0,5,6,2,1,4,Double Crazy Cowl Neck Velvet Cami Dress,15.0,1,1,0,4,370,0
18,6,53,93,10,7,28,7,13,2,2,24,0,0,5,6,2,0,4,Double Crazy Cowl Neck Velvet Cami Dress,15.0,1,1,0,4,370,0
14,5,51,91,8,46,24,3,13,2,2,23,1,0,3,6,2,1,4,Double Button Plaid Tweed Skirt,12.0,1,1,4,4,853,1
14,5,34,91,8,46,24,3,13,2,2,23,1,0,3,6,2,1,4,Double Button Plaid Tweed Skirt,12.0,1,1,4,4,853,1
14,5,5,91,8,46,24,3,13,2,2,23,1,0,3,6,2,1,4,Double Button Plaid Tweed Skirt,12.0,1,1,4,4,853,1
15,5,6,91,8,46,24,3,13,2,2,23,1,0,3,6,2,1,4,Double Button Plaid Tweed Skirt,13.0,1,1,4,4,853,1
4,5,18,93,1,38,30,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Ruched Bust Velvet Crop Tee,3.49,1,1,4,4,91,0
6,6,5,93,1,38,30,3,13,2,2,24,3,0,5,6,2,1,4,SHEIN Ruched Bust Velvet Crop Tee,4.99,1,1,4,4,91,0
3,5,10,93,1,38,30,3,13,2,2,24,3,0,5,6,2,1,4,SHEIN Ruched Bust Velvet Crop Tee,2.99,1,1,4,4,91,0
23,2,32,91,9,38,24,3,6,2,2,0,0,0,3,6,2,1,4,Drop Shoulder Plaid Sweater,19.0,1,1,4,4,429,0
13,2,45,93,1,38,24,3,2,2,4,18,1,0,3,6,2,1,4,SHEIN Bishop Sleeve Solid Sweater,11.0,1,1,4,4,6691,1
13,2,21,93,9,38,2,3,2,2,4,18,1,0,3,6,2,1,4,SHEIN Lantern Sleeve Marled Sweater,11.0,1,1,4,4,6691,1
12,2,13,93,1,38,24,3,2,2,4,18,1,0,3,6,2,1,4,SHEIN Rib Knit Crop Sweatshirt,10.0,1,1,4,4,6691,1
12,2,21,93,1,38,2,3,3,2,4,18,1,0,3,6,2,1,4,SHEIN Ribbed Heathered Knit Sweater,10.0,1,1,4,4,6691,1
13,2,1,93,1,38,24,3,0,2,4,18,1,0,3,6,2,1,4,SHEIN Ribbed Marled Knit Sweater,11.0,1,1,4,4,6691,1
12,2,33,93,1,38,24,3,2,2,4,18,1,0,3,6,2,1,4,SHEIN Lantern Sleeve Marled Sweater,10.0,1,1,4,4,6691,1
36,2,34,93,10,32,17,3,13,2,2,26,1,0,3,6,2,1,4,Lapel Collar Double Breasted Coat,30.0,0,1,4,4,41,0
15,2,51,93,9,38,24,3,4,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Lantern Sleeve Sweater,13.0,1,1,4,4,482,0
14,2,5,93,9,38,24,3,4,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Lantern Sleeve Sweater,12.0,1,1,4,4,482,0
17,2,16,93,9,38,24,3,4,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Lantern Sleeve Sweater,14.0,1,1,4,4,482,0
17,2,9,93,9,38,24,3,4,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Lantern Sleeve Sweater,14.0,1,1,4,4,482,0
9,2,11,93,9,38,24,3,6,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Lantern Sleeve Sweater,7.99,1,1,4,4,482,0
14,2,34,93,9,38,24,3,4,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Lantern Sleeve Sweater,12.0,1,1,4,4,482,0
17,2,34,110,5,19,24,3,13,2,2,2,1,0,3,4,2,1,4,SHEIN Flare Leg Tie Dye Cord Pants,14.0,1,1,4,4,221,0
15,2,32,110,5,19,24,3,13,2,2,2,1,0,3,4,2,1,4,SHEIN Flare Leg Tie Dye Cord Pants,13.0,1,1,4,4,221,0
6,2,51,93,1,38,35,7,13,2,8,18,3,0,5,6,2,1,4,SHEIN Frilled Strap Tie Front Ruched Bust Crop Top,5.0,1,1,4,4,6080,1
6,2,53,93,1,38,35,7,13,2,8,18,1,0,5,6,2,1,4,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,1,1,4,4,6080,1
6,2,2,93,1,38,35,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,1,1,4,4,6080,1
6,2,5,93,1,38,35,7,13,2,8,18,3,0,5,6,2,1,4,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,1,1,4,4,6080,1
6,2,53,93,1,38,35,7,13,2,8,18,3,0,5,6,2,1,4,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,1,1,4,4,6080,1
6,2,14,93,1,38,35,7,13,2,8,18,1,0,5,6,2,1,4,SHEIN Frilled Strap Tie Front Ruched Bust Crop Top,5.0,1,1,4,4,6080,1
6,1,30,33,8,46,24,3,13,2,8,12,3,0,3,6,4,1,4,SHEIN Lettuce Trim Ditsy Floral Mesh Skirt,5.0,1,1,4,4,665,1
13,6,5,93,5,42,24,3,13,2,2,17,0,0,4,4,2,1,4,High Waist PU Leather Skinny Pants,11.0,1,1,4,4,419,0
9,6,23,93,2,42,24,3,13,2,0,17,0,0,4,4,2,1,4,High Waist PU Leather Skinny Pants,7.49,1,1,4,4,419,0
9,6,9,93,2,42,24,3,13,2,0,17,0,0,4,4,2,1,4,High Waist PU Leather Skinny Pants,7.49,1,1,4,4,419,0
7,6,18,93,2,42,24,3,13,2,0,17,0,0,4,4,2,1,4,High Waist PU Leather Skinny Pants,5.99,1,1,4,4,419,0
9,6,20,93,2,42,24,3,13,2,0,17,0,0,4,4,2,1,4,High Waist PU Leather Skinny Pants,7.49,1,1,4,4,419,0
24,2,32,52,1,13,39,3,6,2,4,0,3,0,3,6,2,1,4,SHEIN Button Up Argyle Crop Cardigan,20.0,1,1,4,4,281,0
10,1,32,110,9,40,5,3,13,1,6,12,0,0,3,6,2,1,4,Marble Tie-Dye Mesh Buttoned Shirt,9.0,1,1,4,4,384,0
27,7,32,22,9,11,39,3,6,2,4,0,3,0,1,6,2,1,4,SHEIN Argyle Drop Shoulder Button Up Cardigan,23.0,1,1,4,4,74,0
9,10,51,93,9,38,30,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN BASICS Square Neck Solid Top,7.99,1,1,4,4,3879,1
9,2,42,93,9,38,30,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN BASICS Square Neck Form Fitted Tee,7.99,1,1,4,4,3882,1
9,2,12,93,9,38,30,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN BASICS Square Neck Form Fitted Tee,7.99,1,1,4,4,3879,1
9,2,53,93,9,38,30,3,13,2,3,3,3,0,5,6,2,1,4,SHEIN BASICS Neon Orange Square Neck Form Fitted Tee,7.99,1,1,4,4,3882,1
9,2,5,93,9,38,30,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN BASICS Square Neck Form Fitted Tee,7.99,1,1,4,4,3882,1
9,2,15,93,9,38,30,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN BASICS Square Neck Form Fitted Tee,7.99,1,1,4,4,3882,1
13,5,5,93,5,42,24,3,13,2,7,18,3,0,4,6,2,1,4,SHEIN Zip Detail Split Hem Pants,11.0,1,1,4,4,255,0
4,2,5,75,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Letter Graphic Crop Cami Top,4.0,1,1,4,4,1665,1
4,2,44,75,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Letter Graphic Crop Cami Top,4.0,1,1,4,4,1665,1
4,2,34,75,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Letter Graphic Crop Cami Top,4.0,1,1,4,4,1665,1
7,8,5,93,1,38,24,3,6,2,8,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Super Crop Pullover,5.99,1,1,4,4,371,0
6,8,27,93,1,38,24,3,6,2,8,3,3,0,3,6,2,1,4,SHEIN Drop Shoulder Super Crop Pullover,5.49,1,1,4,4,371,0
