,SKU,Item Name,Price,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Placket,Hem Shaped,Top Type,Belt,Arabian Clothing,Care Instructions
78,swtee23201016611,Color Block Stitch Trim Crop Slim Tee,9.99,23,0,0,0,0,2,0,3,0,18,1,12,Casual,Multicolor,Colorblock,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Contrast Binding",Spring/Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,,,,,,
79,swtwop07200904450,SHEIN Drop Shoulder Hoodie & Sweatpants Set,18.0,1141,7,1,12,1,31,11,38,11,1053,169,21,Sporty,"Pastel, Mint Green",Plain,,,Hooded,Long Sleeve,Drop Shoulder,,Pocket,Spring,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
80,swtwop07201015837,SHEIN Drop Shoulder Hoodie & Sweatpants Set,21.0,1141,7,1,12,1,31,11,38,11,1053,169,25,Sporty,Light Grey,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,Pocket,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
81,swtwop07201015058,SHEIN Drop Shoulder Hoodie & Sweatpants Set,20.0,1141,7,1,12,1,31,11,1141,193,1053,169,24,Sporty,Black,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,Pocket,Spring,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
82,swtwop07201111353,SHEIN Drop Shoulder Hoodie & Sweatpants Set,20.0,1141,7,1,12,1,31,11,38,11,1053,169,24,Sporty,Red,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,Pocket,Spring,100% Cotton,Cotton,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
83,swtwop07201111422,SHEIN Drop Shoulder Hoodie & Sweatpants Set,12.49,1141,7,1,12,1,31,11,38,11,1053,169,15,Sporty,Khaki,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,Pocket,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
84,swtwop07201111263,SHEIN Drop Shoulder Hoodie & Sweatpants Set,20.0,1141,7,1,12,1,31,11,38,11,1053,169,24,Sporty,Dusty Blue,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,Pocket,Spring,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
85,swblouse23201207264,Guipure Lace Panel Ruffle Trim Blouse,14.0,314,1,0,1,0,4,1,14,2,295,39,17,Elegant,Burgundy,Plain,Regular,Top,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Ruffle, Contrast Lace",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
86,swblouse23201104797,Guipure Lace Panel Ruffle Trim Blouse,14.0,314,1,0,1,0,4,1,14,2,295,39,17,Elegant,Black,Plain,Regular,Top,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Ruffle, Contrast Lace",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
87,swblouse23201207630,Guipure Lace Panel Ruffle Trim Blouse,14.0,314,1,0,1,0,4,1,0,0,295,39,17,Elegant,Red,Plain,Regular,Top,V neck,Long Sleeve,Bishop Sleeve,Pullovers,"Ruffle, Contrast Lace",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
88,swblouse23201207119,Guipure Lace Panel Ruffle Trim Blouse,14.0,314,1,0,1,0,4,1,14,2,295,39,17,Elegant,Navy Blue,Plain,Regular,Top,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Ruffle, Contrast Lace",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
89,swblouse23201207418,Guipure Lace Panel Ruffle Trim Blouse,14.0,314,1,0,314,41,4,1,14,2,295,39,17,Elegant,Dark Green,Plain,Regular,Top,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Ruffle, Contrast Lace",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
90,swvest07201117241,SHEIN Lace Trim Lettuce Edge Leopard Cami Top,5.0,100,0,0,0,0,1,0,5,1,94,6,6,Elegant,Multicolor,Leopard,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Lettuce Trim",Summer,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
91,swtee04201130011,Chinese Dragon Print Crop Slim Tee,5.99,4,0,0,0,0,0,0,0,0,4,0,7,Casual,Black,Plain,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,,,,,,
92,swsweatsh23200824948,Chinese Dragon Graphic Drop Shoulder Sweatshirt,17.99,12,0,0,0,0,1,0,1,0,10,0,21,Casual,Black,Animal,Long,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Oversized,,,,,,,,,,,,,
93,swvest07201202996,SHEIN Chinese Dragon Print Cami Top,4.0,64,0,0,0,0,0,0,3,0,61,10,4,Casual,Black,Animal,Crop,Cami,Spaghetti Strap,,,,,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
94,swtee07201202553,SHEIN Mock Neck Plaid Tee,3.99,1,0,0,0,0,0,0,0,0,1,0,4,Elegant,Black and White,Plaid,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Lycra, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
95,swpants07201209491,SHEIN Leopard Print Flare Leg Pants,9.0,25,1,0,1,0,0,0,1,0,22,0,10,Elegant,Multicolor,Leopard,Long,Flare Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,,
96,swvest07201113541,SHEIN Dragon Print Lettuce Trim Crop Tank Top,3.0,785,2,0,7,0,35,4,56,8,685,108,3,Casual,Black,Animal,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
97,swpants04201116859,SHEIN X Les Do Makeup High Waist Cut and Sew Jeans,24.0,1,0,0,0,0,0,0,0,0,1,0,29,,Multicolor,Colorblock,Long,Straight Leg,,,,,"Raw Hem, Button, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
98,swtee07201127074,SHEIN Surplice Neck Crop Tee,3.99,60,0,0,0,0,2,0,4,1,54,3,4,Casual,Black,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
99,swtee07201231911,SHEIN Surplice Neck Crop Tee,3.99,60,0,0,0,0,2,0,4,1,54,3,4,Casual,"Pastel, Baby Blue",Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
100,swvest07201204167,SHEIN Tie Dye Tank Top,5.0,32,0,0,0,0,1,0,0,0,0,0,6,Casual,Brown,Tie Dye,Crop,Tank,Round Neck,,,,Lettuce Trim,Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
101,swvest07201229289,SHEIN Tie Dye Tank Top,5.0,32,0,0,0,0,1,0,0,0,31,2,6,Casual,Red and White,Tie Dye,Crop,Tank,Round Neck,,,,Lettuce Trim,Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
102,swvest07201229256,SHEIN Tie Dye Tank Top,5.0,32,0,0,0,0,1,0,0,0,31,2,6,Casual,Black and White,Tie Dye,Crop,Tank,Round Neck,,,,Lettuce Trim,Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
103,swvest07201229625,SHEIN Tie Dye Tank Top,5.0,32,0,0,0,0,1,0,0,0,31,2,6,Casual,Blue and White,Tie Dye,Crop,Tank,Round Neck,,,,Lettuce Trim,Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
104,swtee07200825809,SHEIN High Neck Rib-knit Tee,4.99,2813,37,6,80,18,0,0,224,60,2310,610,6,Casual,Black,Plain,Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 52% Cotton, 45% Polyester",Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
105,swtee07200723440,SHEIN High Neck Form Fitted Marled Tee,4.99,2813,37,6,80,18,162,48,224,60,2310,610,6,Casual,Grey,Plain,Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 52% Cotton, 45% Polyester",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
106,swtee07200825254,SHEIN High Neck Rib-knit Tee,4.99,2813,37,6,80,18,162,48,2813,742,0,0,6,Casual,Burgundy,Plain,Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 52% Cotton, 45% Polyester",Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
107,swtee07201012816,SHEIN High Neck Rib-knit Tee,3.49,2813,37,6,80,18,162,48,224,60,2310,610,4,Casual,Khaki,Plain,Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 52% Cotton, 45% Polyester",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
108,swtee44201111653,Deep V Neck Rib-Knit Tee,5.99,1,0,0,0,0,0,0,0,0,1,0,7,Sexy,Apricot,Plain,Regular,,Deep V Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring,"95% Rayon, 5% Spandex",Cotton,High Stretch,No,Slim Fit,,,,,,,,,,,,,
109,swtee07201214306,SHEIN Tie Dye Panel Seam Front Crop Tee,3.99,300,0,0,1,0,1,0,11,0,288,42,4,Casual,Red Violet,Tie Dye,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"27.7% Rayon, 7.5% Spandex, 64.8% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
110,swtee07201119211,SHEIN Tie Dye Panel Seam Front Crop Tee,3.99,300,0,0,1,0,1,0,11,0,288,42,4,Casual,Multicolor,Tie Dye,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"27.7% Rayon, 7.5% Spandex, 64.8% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
111,swtee07201214337,SHEIN Tie Dye Panel Seam Front Crop Tee,3.99,300,0,0,1,0,1,0,11,0,300,42,4,Casual,Mustard Yellow,Tie Dye,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"27.7% Rayon, 7.5% Spandex, 64.8% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
112,swtee07201027478,SHEIN One Shoulder Seam Front Crop Tee,3.99,407,1,1,0,0,4,0,18,2,384,79,4,Sexy,Chocolate Brown,,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
113,swtee07201126262,SHEIN One Shoulder Seam Front Crop Tee,2.49,407,1,1,0,0,4,0,18,2,384,79,3,Sexy,Purple,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
114,swtee07201126740,SHEIN One Shoulder Seam Front Crop Tee,3.99,407,1,1,0,0,4,0,18,2,384,79,4,Casual,Teal Blue,,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
115,swtee07201126585,SHEIN One Shoulder Seam Front Crop Tee,3.99,407,1,1,0,0,4,0,18,2,384,79,4,Sexy,Black,,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"6% Spandex, 94% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
116,swdress07201112731,SHEIN Solid Tee Dress Without Belt,10.0,571,4,1,7,1,12,2,49,10,499,153,12,Casual,Cadet Blue,Plain,Short,Tee,Round Neck,Long Sleeve,Regular Sleeve,,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,Natural,,,,,,,Straight,,No,,
117,swdress07201012271,SHEIN Rib-knit Dress Without Belt,11.0,571,4,1,7,1,12,2,49,10,499,153,13,Casual,Dark Grey,Plain,Short,Tee,Round Neck,Long Sleeve,Regular Sleeve,,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,Natural,,,,,,,Straight,,,,
118,swdress07201106143,SHEIN Rib-knit Dress Without Belt,10.0,573,4,1,7,1,12,2,49,10,2,155,12,Casual,Black,Plain,Short,Tee,Round Neck,Long Sleeve,Regular Sleeve,,Rib-Knit,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,Natural,,,,,,,Straight,,No,,
119,swdress07201106491,SHEIN Rib-knit Dress Without Belt,10.0,571,4,1,7,1,12,2,49,10,499,153,12,Casual,Burgundy,Plain,Short,Tee,Round Neck,Long Sleeve,Regular Sleeve,,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,Natural,,,,,,,Straight,,No,,
120,swdress07201112637,SHEIN Rib-knit Dress Without Belt,5.49,571,4,1,7,1,12,2,49,10,499,153,6,Casual,Rust Brown,Plain,Short,Tee,Round Neck,Long Sleeve,Regular Sleeve,,Rib-Knit,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,Natural,,,,,,,Straight,,,,
121,swtee04201105771,Dinosaur Print Tee,5.99,154,0,0,0,0,2,0,8,0,154,6,7,Casual,White,Cartoon,Regular,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
122,swtwop04201117363,Super Crop Drawstring Hoodie With Tank & Joggers Set,21.0,953,0,0,2,0,10,1,25,6,921,151,25,Sporty,Black,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
123,swtwop04201008900,Super Crop Drawstring Hoodie With Tank & Joggers Set,21.0,953,0,0,2,0,10,1,25,6,921,151,25,Sporty,Light Grey,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
124,swtwop04201117045,Super Crop Drawstring Hoodie With Tank & Joggers Set,21.0,953,0,0,2,0,10,1,25,6,921,151,25,Sporty,White,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
125,swtwop04201117091,Super Crop Drawstring Hoodie With Tank & Joggers Set,21.0,953,0,0,2,0,10,1,25,6,921,151,25,Sporty,Dark Grey,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Knot, Pocket",Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
126,swtwop04201117581,Super Crop Drawstring Hoodie With Tank & Joggers Set,21.0,953,0,0,2,0,10,1,25,6,921,151,25,Sporty,Khaki,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Knot, Pocket",Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,,,Sweatshirt,,,
127,swvest07201201373,SHEIN Lettuce Trim Tie Dye Tank Top,2.99,12,0,0,0,0,0,0,1,1,11,0,3,Casual,Multicolor,Tie Dye,Crop,Tank,Round Neck,,,,"Lettuce Trim, Rib-Knit",Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
128,swtwop07201126588,SHEIN Solid Cami Top & Knot Waist Leggings Set,14.0,50,0,0,0,0,1,0,2,0,48,3,17,Sporty,Light Grey,Plain,,,Spaghetti Strap,Sleeveless,,,Knot,Spring/Summer,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,,,Camisole,,,
129,swblouse44201102532,Guipure Lace Panel Keyhole Back Blouse,13.0,102,1,0,2,0,2,0,10,0,88,7,15,Elegant,Black,Plain,Regular,Top,Stand Collar,Long Sleeve,Raglan Sleeve,Pullovers,Contrast Lace,Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
130,swblouse44201225881,Guipure Lace Panel Keyhole Back Blouse,13.0,102,1,0,2,0,2,0,10,0,88,7,15,Elegant,Navy Blue,Plain,Regular,Top,Stand Collar,Long Sleeve,Raglan Sleeve,Pullovers,Contrast Lace,Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
131,swjacket03201105234,Zip Up Hooded Puffer Jacket,24.0,440,4,1,3,1,18,0,35,7,380,51,29,Casual,Rust Brown,Plain,Regular,Padded ,Hooded,Long Sleeve,Regular Sleeve,,Zipper,Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,Yes,,,,Zipper,,,,,
132,swjacket03200923874,Zip Up Hooded Puffer Jacket,24.0,440,4,1,3,1,18,0,35,7,380,51,29,Casual,Black,Plain,Regular,Padded ,Hooded,Long Sleeve,Regular Sleeve,,Zipper,Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,Yes,,,,Zipper,,,,,
133,swjacket03201107042,Zip Up Hooded Puffer Jacket,25.0,440,4,1,3,1,18,0,35,7,380,51,30,Casual,Apricot,Plain,Regular,Padded ,Hooded,Long Sleeve,Regular Sleeve,,Zipper,Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,Yes,,,,Zipper,,,,,
134,swbodysui23201112773,Half Zipper Slim Fit Bodysuit,9.0,111,0,0,1,1,2,0,5,0,103,7,10,Sexy,Black,Plain,,Tee,Sweetheart,Long Sleeve,Regular Sleeve,,Zipper,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Skinny,,Natural,,,,,,,,,,,
135,swpants04201105490,High Waist Straight Leg Jeans,20.0,561,4,2,14,4,14,5,41,9,488,103,24,,White,Plain,Long,Straight Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
136,swpants04200617334,High Waist Straight Leg Jeans,20.0,561,4,2,14,4,14,5,41,9,488,103,24,,Black,Plain,Long,Straight Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,"Button Fly, Zipper Fly",High Waist,,,,,,,,,,,
137,swpants00200903251,High-Waisted Ripped Mom Jeans,20.0,2311,60,5,66,7,105,10,225,39,1855,282,24,,Black,Plain,Long,Straight Leg,,,,,"Ripped, Pocket",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,,High Waist,,,,,,,,,,,
138,swpants00201109724,High-Waisted Ripped Mom Jeans,20.0,2311,60,5,66,7,105,10,225,39,1855,282,24,,Medium Wash,Plain,Long,Straight Leg,,,,,"Ripped, Pocket",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,,High Waist,,,,,,,,,,,
139,swpants00201109942,Ripped Raw Hem Straight Leg Jeans,20.0,2311,60,5,66,7,105,10,225,39,1855,282,24,,Light Wash,Plain,Long,Straight Leg,,,,,"Ripped, Raw Hem, Pocket",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
140,swpants07201215814,SHEIN Elastic Waist Flap Pocket Solid Pants,13.0,4,0,0,0,0,0,0,0,0,4,0,15,Casual,Khaki,Plain,Long,Wide Leg,,,,,Pocket,Spring/Summer/Fall,100% Polyester,Polyester,Non-Stretch,No,Loose,Elastic Waist,High Waist,,,,,,,,,,,
141,swpants04201127159,High Waist Color Block Straight Leg Jeans,20.0,5,0,0,0,0,0,0,1,0,4,0,24,,Multicolor,Colorblock,Long,Straight Leg,,,,,"Button, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
142,swvest07201031039,SHEIN Ruched Bust Seam Front Leopard Cami Top,4.0,521,1,0,2,0,7,1,25,4,486,108,4,Casual,Multicolor,Leopard,Crop,Cami,Spaghetti Strap,,,,"Frill, Lettuce Trim, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
143,swsweatsh04200915015,Drop Shoulder Zip Up Hoodie,17.99,2937,31,4,40,3,108,13,229,40,2529,365,21,Casual,Grey,Plain,Long,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Zipper",Spring/Fall,"50% Cotton, 50% Polyester",Cotton,Slight Stretch,No,Oversized,,,,,,,,,,,,,
144,swsweatsh04201111644,Drop Shoulder Zip Up Hoodie,17.99,2937,31,4,40,3,108,13,229,40,2529,365,21,Casual,Rose Red,Plain,Long,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Zipper",Spring/Fall,"50% Cotton, 50% Polyester",Cotton,Slight Stretch,No,Oversized,,,,,,,,,,,,,
145,swsweatsh04201111340,Drop Shoulder Zip Up Hoodie,17.99,2937,31,4,0,0,108,13,229,40,2529,365,21,Casual,Black,Plain,Long,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Zipper",Spring/Fall,"50% Cotton, 50% Polyester",Cotton,Slight Stretch,No,Oversized,,,,,,,,,,,,,
146,swsweatsh04201125771,Drop Shoulder Zip Up Hoodie,17.99,2937,31,4,40,3,108,13,229,40,2529,365,21,Casual,Apricot,Plain,Long,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Zipper",Spring/Fall,"50% Cotton, 50% Polyester",Cotton,Slight Stretch,No,Oversized,,,,,,,,,,,,,
147,swpants04201119991,High Waist Ripped Wide Leg Jeans,20.0,123,2,0,2,0,0,0,11,2,108,17,24,,Medium Wash,,Long,Wide Leg,,,,,"Ripped, Button, Pocket, Zipper, Washed",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,,
148,swvest07201203678,SHEIN Contrast Stitch Detail Leopard Bustier Cami Top,4.0,87,1,0,3,1,1,0,8,0,74,11,4,Casual,Multicolor,Leopard,Crop,Cami,Spaghetti Strap,,,,Asymmetrical,Summer,"7% Spandex, 93% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,Asymmetrical,,,,
149,swouter04201027052,Drop Shoulder Buttoned Cardigan,9.0,7,0,0,0,0,0,0,0,0,7,0,10,Casual,Black,Plain,Crop,Cardigan,V neck,Long Sleeve,Drop Shoulder,,Button Front,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
150,swdress04201102110,Letter Graphic Drop Shoulder Tee Dress,10.0,21,0,0,1,0,0,0,0,0,22,0,12,Sporty,Black,Letter,Mini,Tee,Round Neck,Three Quarter Length Sleeve,Drop Shoulder,,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Loose,,Natural,,,,,,,Straight,,,,
151,swbodysui07201209574,SHEIN Solid Form Fitted Bodysuit,8.0,689,7,2,8,0,15,1,22,4,637,102,9,Casual,Dusty Pink,Plain,,Tee,Round Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"10% Spandex, 90% Nylon",Nylon,Slight Stretch,No,Skinny,,Natural,,,,,,,,,,,
152,swbodysui07200928586,SHEIN Solid Form Fitted Bodysuit,8.0,689,7,2,8,0,15,1,22,4,637,102,9,"Casual, Basics",Mocha Brown,Plain,,Tee,Round Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"10% Spandex, 90% Nylon",Nylon,Slight Stretch,No,Skinny,,Natural,,,,,,,,,,,
153,swbodysui07201117019,SHEIN Solid Form Fitted Bodysuit,8.0,689,7,2,8,0,15,1,22,4,637,102,9,"Casual, Basics",Black,Plain,,Tee,Round Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"10% Spandex, 90% Nylon",Nylon,Slight Stretch,No,Skinny,,Natural,,,,,,,,,,,
154,swbodysui07201117843,SHEIN Solid Form Fitted Bodysuit,8.0,689,7,2,8,0,15,1,22,4,637,102,9,"Casual, Basics",Burgundy,Plain,,Tee,Round Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"10% Spandex, 90% Nylon",Nylon,Slight Stretch,No,Skinny,,Natural,,,,,,,,,,,
155,swbodysui07201209237,SHEIN Solid Form Fitted Bodysuit,8.0,689,7,2,8,0,15,1,22,4,637,102,9,Basics,Chocolate Brown,Plain,,Tee,Round Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"10% Spandex, 90% Nylon",Nylon,Slight Stretch,No,Skinny,,Natural,,,,,,,,,,,
156,swtee07201120737,SHEIN V Neck Solid Fitted Crop Tee,4.99,10000,0,0,0,0,0,0,0,0,9999,2447,6,Casual,Khaki,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
157,swtee07200909457,SHEIN V Neck Solid Fitted Crop Tee,4.99,10000,0,0,0,0,0,0,0,0,9999,2447,6,Casual,Mocha Brown,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
