,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Arabian Clothing
314,swjacket04201014692,,729,5,1,10,1,32,10,61,22,622,186,18,Casual,Baby Pink,Plaid,Regular,Teddy,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Zipper",Fall/Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,,,,,Collared Zip Up Flap Pocket Front Buffalo Plaid Teddy Jacket,15.0,Zipper,,,,
315,swjacket04201014090,,729,5,1,10,1,32,10,61,22,622,186,18,Casual,Blue and White,Gingham,Regular,Teddy,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Zipper",Fall/Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,No,,,,Collared Zip Up Flap Pocket Front Buffalo Plaid Teddy Jacket,15.0,Zipper,,,,
316,swtee07200522304,,4634,48,5,77,18,195,48,311,72,4005,974,9,Casual,White,"Letter, Graphic",Long,,Round Neck,Three Quarter Length Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,SHEIN Racer Car Graphic Dropped Shoulder Oversized Tee,7.99,,,,,
317,swtee07200620376,,4634,48,5,77,18,195,48,311,72,4005,974,12,Casual,Black,"Letter, Graphic",Long,,Round Neck,Three Quarter Length Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,SHEIN Graphic Print Drop Shoulder Oversized Longline Tee,9.99,,,,,
318,swvest07200829372,,252,2,1,1,0,2,0,10,1,237,38,4,Casual,Black,Plain,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Solid Cami Top,4.0,,,,,
319,swvest07200609956,,2386,1,0,5,2,33,11,80,20,2267,607,7,Elegant,Multicolor,Leopard,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Lettuce Trim",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Lace Detail Leopard Cami Top,6.0,,,,,
320,swdress07200928593,,2820,14,6,20,9,60,27,81,35,2647,1079,7,Sexy,Black,Plain,Short,Bodycon,Spaghetti Strap,,,,,Summer,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Solid Metallic Bodycon Dress,6.0,,,Pencil,,
321,swdress07200731961,,2820,14,6,20,9,60,27,0,0,0,0,8,Glamorous,Chocolate Brown,Plain,Mini,Bodycon,Spaghetti Strap,Sleeveless,,,,All,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Metallic Bodycon Dress,7.0,,No,,,
322,swtwop44200918428,,445,3,0,2,0,7,3,31,13,402,118,13,Casual,Black and White,Houndstooth,,,Straps,Sleeveless,,,,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,,,,,,Pants,Houndstooth Cami Top With Pants,11.0,,,,Camisole,
323,swsweatsh04200814015,,101,0,0,0,0,2,0,5,1,95,21,12,Casual,Grey,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Drop Shoulder Letter Graphic Drawstring Hoodie,9.99,,,,,
324,swtwop07200921211,,59,1,1,0,0,1,1,1,0,57,7,25,Casual,Blue and White,Tie Dye,,,Round Neck,Long Sleeve,Drop Shoulder,,Drawstring,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,SHEIN Tie Dye Drop Shoulder Pullover & Drawstring Sweatpants Set,21.0,,,,Sweatshirt,
325,swshorts04201120666,,1,0,0,0,0,0,0,0,0,2,0,19,,Light Wash,Plain,,Bermuda,,,,,"Raw Hem, Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,Slant Pocket Raw Hem Denim Shorts,16.0,,,,,
326,swleg07200902284,,2567,33,2,32,6,108,19,131,23,2263,356,9,Sporty,Light Grey,Plain,Long,Regular,,,,,"Knot, Rib-Knit",All,"95% Polyester, 5% Spandex",Polyester,Slight Stretch,No,,,,,,,,,SHEIN Knot Waist Rib-knit Solid Leggings,8.0,,,,,
327,swleg07201022324,,2567,33,2,32,6,108,19,131,23,2263,356,9,Casual,Black,Plain,Long,Regular,,,,,"Knot, Rib-Knit",All,"96% Polyester, 4% Spandex",Polyester,Slight Stretch,No,,,,,,,,,SHEIN Knot Waist Rib-knit Solid Leggings,8.0,,,,,
328,swleg07201022391,,2567,33,2,32,6,108,19,131,23,2263,356,10,Sporty,Grey,Plain,Long,Regular,,,,,"Knot, Rib-Knit",All,"95% Polyester, 5% Spandex",Polyester,Slight Stretch,No,,,,,,,,,SHEIN Knot Waist Rib-knit Solid Leggings,9.0,,,,,
329,swtop04200710648,,967,1,0,1,0,8,4,31,6,928,264,10,Casual,Black,Plain,Crop,Other,Collar,Long Sleeve,Regular Sleeve,,"Contrast Faux Fur, Zipper, Rib-Knit",Fall/Winter,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,Zip Up Rib-knit Crop Jacket,9.0,Zipper,,,,
330,swjacket04201019646,,967,1,0,1,0,8,4,31,6,928,264,17,Casual,Dusty Blue,Plain,Crop,Other,Collar,Long Sleeve,Regular Sleeve,,"Contrast Faux Fur, Zipper, Rib-Knit",Fall/Winter,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,Zip Up Rib-knit Crop Jacket,14.0,Zipper,,,,
331,swjacket04201019119,,967,1,0,1,0,8,4,31,6,928,264,17,Casual,White,Plain,Crop,Other,Collar,Long Sleeve,Regular Sleeve,,"Contrast Faux Fur, Zipper, Rib-Knit",Fall/Winter,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,Zip Up Rib-knit Crop Jacket,14.0,Zipper,,,,
332,swpants01200827231,,6748,61,6,100,19,197,27,281,59,6111,922,21,,Medium Wash,Plain,Cropped,Skinny,,,,,Pocket,,"2% Spandex, 85% Cotton, 13% Polyester",Denim,High Stretch,No,Skinny,Button Fly,High Waist,,,,,,Highest-Rise High Stretch Skinny Jeans,18.0,,,,,
333,swpants01191102859,,6748,61,6,100,19,197,27,281,59,6111,922,20,,Light Wash,Plain,Cropped,Skinny,,,,,,,"2% Spandex, 85% Cotton, 13% Polyester",Denim,High Stretch,No,Skinny,Button Fly,High Waist,,,,,,Highest-Rise High Stretch Skinny Jeans,17.0,,,,,
334,swpants01200824216,,6748,61,6,100,19,197,27,281,59,6111,922,20,,Light Wash,Plain,Cropped,Skinny,,,,,,,"2% Spandex, 85% Cotton, 13% Polyester",Denim,High Stretch,No,Skinny,Button Fly,High Waist,,,,,,Highest-Rise High Stretch Skinny Jeans,17.0,,,,,
335,swpants01201203484,,6748,61,6,100,19,197,27,281,59,6111,922,21,Casual,Dark Wash,Plain,Cropped,Skinny,,,,,"Button, Pocket, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,High Stretch,No,Skinny,Button Fly,High Waist,,,,,,Highest-Rise High Stretch Skinny Jeans,18.0,,,,,
336,swdress42201008944,,1001,4,1,6,1,16,8,47,18,928,342,18,Glamorous,Burgundy,Plain,Short,Cami,Spaghetti Strap,Sleeveless,,,"Wrap, Draped, Zipper",Fall/Winter,"5% Spandex, 95% Polyester",Velvet,High Stretch,No,Regular Fit,,High Waist,,,,,,Double Crazy Cowl Neck Velvet Cami Dress,15.0,,,Asymmetrical,,
337,swdress42201106184,,1001,4,1,6,1,16,8,47,18,928,342,18,Glamorous,Royal Blue,Plain,Short,Cami,"Spaghetti Strap, Cowl Neck",Sleeveless,,,"Wrap, Asymmetrical, Draped, Zipper",Fall/Winter,"5% Spandex, 95% Polyester",Velvet,High Stretch,No,Slim Fit,,High Waist,,,,,,Double Crazy Cowl Neck Velvet Cami Dress,15.0,,,Asymmetrical,,
338,swdress42201127774,,1001,4,1,6,1,16,8,47,18,928,342,18,Glamorous,Watermelon Pink,Plain,Short,Cami,"Spaghetti Strap, Cowl Neck",Sleeveless,,,"Wrap, Asymmetrical, Draped, Zipper",Fall/Winter,"5% Spandex, 95% Polyester",Velvet,High Stretch,No,Slim Fit,,High Waist,,,,,,Double Crazy Cowl Neck Velvet Cami Dress,15.0,,,Asymmetrical,,
339,swdress42201201257,,1001,4,1,6,1,16,8,47,18,928,342,18,Glamorous,Red Violet,Plain,Short,Bodycon,Spaghetti Strap,Sleeveless,,,"Wrap, Asymmetrical, Draped, Zipper",Fall/Winter,"5% Spandex, 95% Polyester",Velvet,High Stretch,No,Slim Fit,,High Waist,,No,,,,Double Crazy Cowl Neck Velvet Cami Dress,15.0,,,Asymmetrical,,
340,swskirt04200902708,,2824,28,5,41,9,144,30,222,77,2389,732,14,Elegant,White,Plaid,Mini,Straight,,,,,"Double Button, Zipper",Fall/Winter,100% Polyester,Tweed,Non-Stretch,No,,,High Waist,,,,,,Double Button Plaid Tweed Skirt,12.0,,,,,
341,swskirt04201016010,,2824,28,5,41,9,144,30,222,77,2389,732,14,Elegant,Navy Blue,Plaid,Mini,Straight,,,,,"Double Button, Zipper",Fall/Winter,100% Polyester,Tweed,Non-Stretch,No,,,High Waist,,,,,,Double Button Plaid Tweed Skirt,12.0,,,,,
342,swskirt04201016756,,2824,28,5,41,9,144,30,222,77,2389,732,14,Elegant,Black,Plaid,Mini,Straight,,,,,"Double Button, Zipper",Fall/Winter,100% Polyester,Tweed,Non-Stretch,No,,,High Waist,,,,,,Double Button Plaid Tweed Skirt,12.0,,,,,
343,swskirt04201019343,,2824,28,5,41,9,144,30,222,77,2389,732,15,Elegant,Black and White,Plaid,Mini,Straight,,,,,"Double Button, Zipper",Fall/Winter,100% Polyester,Tweed,Non-Stretch,No,,,High Waist,,,,,,Double Button Plaid Tweed Skirt,13.0,,,,,
344,swtee07200904616,,299,0,0,5,2,8,3,21,7,265,79,4,Elegant,Dusty Blue,Plain,Crop,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Spring/Fall,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Velvet Crop Tee,3.49,,,,,
345,swtee07201126460,,299,0,0,5,2,8,3,21,7,265,79,6,Glamorous,Black,Plain,Crop,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Fall/Winter,"10% Spandex, 90% Polyester",Velvet,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Velvet Crop Tee,4.99,,,,,
346,swtee07201126631,,299,0,0,5,2,8,3,21,7,265,79,3,Elegant,Burgundy,Plain,Crop,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Fall/Winter,"10% Spandex, 90% Polyester",Velvet,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Velvet Crop Tee,2.99,,,,,
347,swsweater04200717631,,1323,4,1,9,1,25,8,72,21,1213,398,23,Casual,Multicolor,Plaid,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Fall/Winter,100% Acrylic,Acrylic,High Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Plaid Sweater,19.0,,,,,
348,swsweater07200826875,,10000,0,0,0,0,0,0,0,0,9999,6691,13,Casual,Redwood,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Bishop Sleeve,Pullovers,,Spring/Fall,"35% Rayon, 5% Spandex, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Bishop Sleeve Solid Sweater,11.0,,,,,
349,swtee07190930159,,10000,0,0,0,0,0,0,0,0,9999,6691,13,Casual,Grey,Plain,Regular,Pullovers,Boat Neck,Long Sleeve,Bishop Sleeve,Pullovers,Rib-Knit,Spring/Fall,"35% Rayon, 5% Spandex, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Lantern Sleeve Marled Sweater,11.0,,,,,
350,swsweater07200811933,,10000,0,0,0,0,0,0,0,0,9999,6691,12,Casual,Coffee Brown,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Bishop Sleeve,Pullovers,Rib-Knit,Spring/Fall,"35% Rayon, 5% Spandex, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Rib Knit Crop Sweatshirt,10.0,,,,,
351,swsweater07200811764,,10000,0,0,0,0,0,0,0,0,9999,6691,12,Casual,Grey,Plain,Crop,Pullovers,Boat Neck,Long Sleeve,"Bishop Sleeve, Batwing Sleeve",Pullovers,Rib-Knit,Spring/Fall,"35% Rayon, 5% Spandex, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Ribbed Heathered Knit Sweater,10.0,,,,,
352,swsweater07200817717,,10000,0,0,0,0,0,0,0,0,9999,6691,13,Casual,Army Green,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Batwing Sleeve,Pullovers,Rib-Knit,Spring/Fall,"35% Rayon, 5% Spandex, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Ribbed Marled Knit Sweater,11.0,,,,,
353,swsweater07200817099,,10000,0,0,0,0,0,0,0,0,9999,6691,12,Casual,Mustard Yellow,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Bishop Sleeve,Pullovers,,Spring/Fall,"35% Rayon, 5% Spandex, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Lantern Sleeve Marled Sweater,10.0,,,,,
354,swouter02201015002,,175,2,0,2,0,0,0,9,1,156,40,36,Casual,Navy Blue,Plain,Short,Pea Coat,Lapel,Long Sleeve,Regular Sleeve,,Double Button,Fall/Winter,100% Polyester,Wool-Mix Fabric,Non-Stretch,No,Regular Fit,,,,,,,,Lapel Collar Double Breasted Coat,30.0,Double Breasted,,,,
355,swsweater07200924521,,2408,14,2,22,3,93,19,176,35,2103,423,15,Casual,White,Plain,Regular,Pullovers,Round Neck,Long Sleeve,"Bishop Sleeve, Drop Shoulder",Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Lantern Sleeve Sweater,13.0,,,,,
356,swsweater07200825786,,2408,14,2,22,3,93,19,176,35,2103,423,14,Casual,Black,Plain,Regular,Pullovers,Round Neck,Long Sleeve,"Bishop Sleeve, Drop Shoulder",Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Lantern Sleeve Sweater,12.0,,,,,
357,swsweater07200924515,,2408,14,2,22,3,93,19,176,35,2103,423,17,Casual,Dark Grey,Plain,Regular,Pullovers,Round Neck,Long Sleeve,"Bishop Sleeve, Drop Shoulder",Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Lantern Sleeve Sweater,14.0,,,,,
358,swsweater07200924093,,2408,14,2,22,3,93,19,176,35,2103,423,17,Casual,Brown,Plain,Regular,Pullovers,Round Neck,Long Sleeve,"Bishop Sleeve, Drop Shoulder",Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Lantern Sleeve Sweater,14.0,,,,,
359,swsweater07200924083,,2408,14,2,22,3,93,19,176,35,2103,423,9,Casual,Camel,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Lantern Sleeve Sweater,7.99,,,,,
360,swsweater07201105407,,2408,14,2,22,3,93,19,176,35,2103,423,14,Casual,Navy Blue,Plain,Regular,Pullovers,Round Neck,Long Sleeve,"Bishop Sleeve, Drop Shoulder",Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Lantern Sleeve Sweater,12.0,,,,,
361,swpants07200824221,,1090,0,0,10,3,54,13,96,23,928,182,17,Casual,Navy Blue,Tie Dye,Long,Flare Leg,,,,,,Fall/Winter,"5% Spandex, 95% Polyester",Corduroy,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN Flare Leg Tie Dye Cord Pants,14.0,,,,,
362,swpants07201118654,,1090,2,0,10,3,54,13,96,23,928,182,15,Casual,Multicolor,Tie Dye,Long,Flare Leg,,,,,,Fall/Winter,"5% Spandex, 95% Polyester",Corduroy,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN Flare Leg Tie Dye Cord Pants,13.0,,,,,
363,swvest07201210046,,1,0,0,0,0,0,0,0,0,1,0,4,Casual,Multicolor,Tie Dye,Crop,Cami,Spaghetti Strap,,,,"Lettuce Trim, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Dye Lettuce Trim Cami Top,4.0,,,,,
364,swtop07200602118,,10000,0,0,0,0,0,0,0,0,9999,6080,6,Casual,White,Plain,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Tie Front, Ruched Bust",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frilled Strap Tie Front Ruched Bust Crop Top,5.0,,,,,
365,swvest07200423656,,10000,0,0,0,0,0,0,0,0,9999,6080,6,Casual,"Purple, Pastel",Plain,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Knot, Ruched",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Non-Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,,,,,
366,swtop07200602832,,10000,0,0,0,0,0,0,0,0,9999,6080,6,Casual,Baby Blue,Plain,Crop,,Straps,,,Pullovers,"Frill, Knot, Ruched Bust",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,,,,,
367,swtop07200602438,,10000,0,0,0,0,0,0,0,0,9999,6080,6,Casual,Black,Plain,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Tie Front, Ruched Bust",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,,,,,
368,swtop07200602808,,10000,0,0,0,0,0,0,0,0,9999,6080,6,Casual,"Orange, Bright",Plain,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Knot, Ruched Bust",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,,,,,
369,swtop07200714317,,10000,0,0,0,0,0,0,0,0,9999,6080,6,Casual,Coral Pink,Plain,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Knot, Ruched Bust",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Non-Stretch,No,Slim Fit,,,,,,,,SHEIN Frilled Strap Tie Front Ruched Bust Crop Top,5.0,,,,,
370,swskirt07200605004,,2107,11,1,8,3,38,10,125,32,1925,619,6,Boho,Mint Green,Ditsy Floral,Mini,Straight,,,,,Lettuce Trim,Summer,100% Polyester,Mesh,Slight Stretch,No,,,Natural,,,,,,SHEIN Lettuce Trim Ditsy Floral Mesh Skirt,5.0,,,,,
371,swpants04200818034,,1732,33,6,27,4,88,21,115,26,1469,362,13,Glamorous,Black,Plain,Long,Skinny,,,,,,Fall/Winter,100% PU Leather,PU Leather,High Stretch,No,Skinny,Elastic Waist,High Waist,,,,,,High Waist PU Leather Skinny Pants,11.0,,,,,
372,swpants04201202161,,1732,33,6,27,4,88,21,115,26,1469,362,9,Glamorous,Light Grey,Plain,Cropped,Skinny,,,,,,All,100% PU Leather,PU Leather,High Stretch,No,Skinny,Elastic Waist,High Waist,,,,,,High Waist PU Leather Skinny Pants,7.49,,,,,
373,swpants04201202833,,1732,33,6,27,4,88,21,115,26,1469,362,9,Glamorous,Brown,Plain,Cropped,Skinny,,,,,,All,100% PU Leather,PU Leather,High Stretch,No,Skinny,Elastic Waist,High Waist,,,,,,High Waist PU Leather Skinny Pants,7.49,,,,,
374,swpants04201202860,,1732,33,6,27,4,88,21,115,26,1469,362,7,Glamorous,Dusty Blue,Plain,Cropped,Skinny,,,,,,All,100% PU Leather,PU Leather,High Stretch,No,Skinny,Elastic Waist,High Waist,,,,,,High Waist PU Leather Skinny Pants,5.99,,,,,
375,swpants04201202577,,1732,33,6,27,4,88,21,115,26,1469,362,9,Glamorous,Green,Plain,Cropped,Skinny,,,,,,All,100% PU Leather,PU Leather,High Stretch,No,Skinny,Elastic Waist,High Waist,,,,,,High Waist PU Leather Skinny Pants,7.49,,,,,
376,swouter07200820904,,1096,2,1,5,0,11,3,89,25,989,252,24,Casual,Multicolor,Geometric,Crop,Coat,V neck,Long Sleeve,Drop Shoulder,,Button Front,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Button Up Argyle Crop Cardigan,20.0,,,,,
377,swblouse44200817448,,1618,3,1,4,0,13,1,55,14,1546,368,10,Boho,Multicolor,Tie Dye,Regular,Shirt,Collar,Long Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Button Front",Spring/Summer,"6% Spandex, 94% Elastane",Mesh,High Stretch,No,Regular Fit,,,,,,,,Marble Tie-Dye Mesh Buttoned Shirt,9.0,,,,,
378,swouter07200903644,,403,1,0,0,0,1,0,11,1,391,73,27,Preppy,Multicolor,"Colorblock, Geometric",Regular,Cardigan,V neck,Long Sleeve,Drop Shoulder,,Button Front,Spring/Fall,"55% Acrylic, 35% Spandex, 10% PBT",Acrylic,Slight Stretch,No,Oversized,,,,,,,,SHEIN Argyle Drop Shoulder Button Up Cardigan,23.0,,,,,
379,swtee07200821163,,10000,0,0,0,0,0,0,0,0,9999,3879,9,"Elegant, Basics",White,Plain,Regular,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Square Neck Solid Top,7.99,,,,,
380,swtee07200820524,,10000,0,0,0,0,0,0,0,0,9999,3882,9,Casual,Red,Plain,Regular,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Square Neck Form Fitted Tee,7.99,,,,,
381,swtee07200821804,,10000,0,0,0,0,0,0,0,0,9999,3879,9,Casual,Chocolate Brown,Plain,Regular,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Square Neck Form Fitted Tee,7.99,,,,,
382,swtee07200821112,,10000,0,0,0,0,0,0,0,0,9999,3882,9,Casual,"Neon, Orange",Plain,Regular,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Neon Orange Square Neck Form Fitted Tee,7.99,,,,,
383,swtee07200821298,,10000,0,0,0,0,0,0,0,0,9999,3882,9,Casual,Black,Plain,Regular,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Square Neck Form Fitted Tee,7.99,,,,,
384,swtee07200821581,,10000,0,0,0,0,0,0,0,0,9999,3882,9,Casual,Dark Green,Plain,Regular,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Square Neck Form Fitted Tee,7.99,,,,,
385,swpants07200810248,,1451,0,0,27,3,61,14,89,13,1259,225,13,Elegant,Black,Plain,Long,Skinny,,,,,"Split, Zipper",Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Skinny,Zipper Fly,High Waist,,,,,,SHEIN Zip Detail Split Hem Pants,11.0,,,,,
386,swvest07200612158,,4512,2,1,4,0,28,9,72,23,4406,1632,4,Casual,Black,"Letter, Fire",Crop,Cami,Spaghetti Strap,,,,,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Letter Graphic Crop Cami Top,4.0,,,,,
387,swvest07201216602,,4512,2,1,4,0,28,9,72,23,4406,1632,4,Casual,"Red, Bright","Letter, Fire",Crop,Cami,Spaghetti Strap,,,,,Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Letter Graphic Crop Cami Top,4.0,,,,,
388,swvest07201216427,,4512,2,1,4,0,28,9,72,23,4406,1632,4,Casual,Navy Blue,"Letter, Fire",Crop,Cami,Spaghetti Strap,,,,,Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Letter Graphic Crop Cami Top,4.0,,,,,
389,swsweatsh07200908445,,1693,12,3,8,2,18,3,47,16,1608,347,7,Sexy,Black,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Summer,"30% Rayon, 5% Spandex, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Super Crop Pullover,5.99,,,,,
390,swsweatsh07201016775,,1693,12,3,8,2,18,3,47,16,1608,347,6,Sexy,Maroon,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,Raw Hem,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Super Crop Pullover,5.49,,,,,
391,swsweatsh07201016910,,1693,12,3,8,2,18,3,47,16,1608,347,7,Sexy,White,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,Raw Hem,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Super Crop Pullover,5.99,,,,,
392,swblouse07200930498,,50,0,0,0,0,6,2,2,1,44,11,13,Elegant,Black and White,Leopard,Crop,Top,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Button, Tie Back",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Slim Fit,,,,,,,,SHEIN Cut Out Back Tie Waist Top,11.0,,,,,
