,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Arabian Clothing
81,swbodysui07201209890,,38,0,0,0,0,0,0,1,0,37,4,7,Casual,Black,Plain,,Tank,Scoop Neck,Sleeveless,,,"Zipper, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Skinny,,Natural,,,,,,SHEIN Zip Up Rib-knit Bodysuit,6.0,,,,,
82,swvest07201119531,,183,2,1,0,0,6,1,13,1,163,25,6,Casual,Black,Leopard,Regular,Cami,Spaghetti Strap,,,,,Summer,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Leopard Cami Top,5.0,,,,,
83,swvest07201217745,,183,2,1,0,0,6,1,13,1,163,25,6,Casual,White,Leopard,Regular,Cami,Spaghetti Strap,,,,,Summer,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Leopard Cami Top,5.0,,,,,
84,swvest07201230357,,183,2,1,0,0,6,1,13,1,163,25,6,Casual,White,All Over Print,Regular,Cami,Spaghetti Strap,,,,,Summer,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Dalmatian Jacquard Cami Top,5.0,,,,,
85,swblouse44201127947,,538,3,0,3,0,18,3,22,4,493,99,10,Sexy,White,Plain,Regular,Shirt,Collar,Long Sleeve,Regular Sleeve,Placket,"Sheer, Contrast Faux Fur, Button Front",Spring/Summer,100% Polyester,Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,Fuzzy Cuff Sheer Mesh Blouse Without Bra,9.0,,,,,
86,swblouse44200930906,,538,3,0,3,0,18,3,22,4,493,99,10,Sexy,Baby Pink,Plain,Regular,Shirt,Collar,Long Sleeve,Regular Sleeve,Placket,"Sheer, Contrast Faux Fur, Button Front",Spring/Summer,100% Polyester,Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,Fuzzy Cuff Sheer Mesh Blouse Without Bra,9.0,,,,,
87,swblouse44201127188,,538,3,0,3,0,18,3,22,4,493,99,10,Sexy,Lilac Purple,Plain,Regular,Shirt,Collar,Long Sleeve,Regular Sleeve,Placket,"Sheer, Contrast Faux Fur, Button Front",Spring/Summer,100% Polyester,Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,Fuzzy Cuff Sheer Mesh Blouse Without Bra,9.0,,,,,
88,swblouse44201127057,,538,3,0,3,0,18,3,22,4,493,99,10,Sexy,Black,Plain,Regular,Shirt,Collar,Long Sleeve,Regular Sleeve,Placket,"Sheer, Contrast Faux Fur, Button Front",Spring/Summer,100% Polyester,Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,Fuzzy Cuff Sheer Mesh Blouse Without Bra,9.0,,,,,
89,swblouse44201218163,,538,3,0,3,0,18,3,22,4,493,99,10,Glamorous,Baby Blue,Plain,Regular,Shirt,Collar,Long Sleeve,Regular Sleeve,Placket,"Sheer, Contrast Faux Fur, Button Front",All,100% Polyester,Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,Fuzzy Cuff Sheer Mesh Blouse Without Bra,9.0,,,,,
90,swblouse44201218975,,538,3,0,3,0,18,3,22,4,493,99,10,Sexy,Yellow,Plain,Regular,Shirt,Collar,Long Sleeve,Regular Sleeve,Placket,"Sheer, Contrast Faux Fur, Button Front",Spring/Summer,100% Polyester,Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,Fuzzy Cuff Sheer Mesh Blouse Without Bra,9.0,,,,,
91,swsweatsh01201127508,,10000,0,0,0,0,9999,9541,0,0,9999,9541,18,Casual,Royal Blue,Plain,Regular,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Solid Kangaroo Pocket Drawstring Hooded Sweatshirt,14.99,,,,,
92,rswe171116158,,10000,0,0,0,0,0,0,0,0,9999,9541,15,Casual,Mustard Yellow,Plain,,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Fall/Winter,100% Polyester,,Non-Stretch,,Oversized,,,,,,,,Raglan Sleeve Kangaroo Pocket Hoodie,12.99,,,,,
93,sweatsh180808912,,10000,0,0,0,0,0,0,0,0,9999,9541,18,Casual,Navy Blue,Plain,Regular,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Fall/Winter,100% Polyester,,Non-Stretch,,Regular Fit,,,,,,,,Raglan Sleeve Kangaroo Pocket Hoodie,14.99,,,,,
94,sweatsh180906391,,10000,0,0,0,0,0,0,0,0,9999,9541,15,Casual,Baby Blue,Plain,Regular,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Fall/Winter,100% Polyester,,Non-Stretch,,Regular Fit,,,,,,,,Drawstring Raglan Sleeve Hoodie,12.99,,,,,
95,sweatsh180906392,,10000,0,0,0,0,0,0,0,0,9999,9541,15,Casual,Baby Pink,Plain,Regular,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Fall/Winter,100% Polyester,,Non-Stretch,,Regular Fit,,,,,,,,Drawstring Detail Solid Hoodie,12.99,,,,,
96,sweatsh181008198,,10000,0,0,0,0,0,0,0,0,9999,9541,15,Casual,Burgundy,Plain,Long,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Fall/Winter,100% Polyester,,Non-Stretch,,Regular Fit,,,,,,,,Raglan Sleeve Kangaroo Pocket Hoodie,12.99,,,,,
97,swsweatsh04201029195,,4,0,0,0,0,0,0,0,0,6,0,13,Casual,Black,"Letter, Graphic",Regular,Pullovers,Round Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"20% Spandex, 80% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Letter Graphic Pullover,11.0,,,,,
98,swtee07201203889,,142,2,0,1,0,5,0,12,0,122,14,4,Casual,Black,"Plaid, Colorblock",Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Checked Sleeve Tee,3.99,,,,,
99,swblouse07201117280,,13,0,0,0,0,0,0,0,0,13,1,8,Sexy,Black,Plain,Regular,Top,Tie Neck,Long Sleeve,"Bishop Sleeve, Drop Shoulder",Pullovers,Sheer,Spring/Summer,100% Polyester,Chiffon,Non-Stretch,No,Regular Fit,,,,Yes,,,,SHEIN Tie Neck Lantern Sleeve Swiss Dot Chiffon Top,7.0,,,,,
100,swpants04201202620,,3,0,0,0,0,0,0,1,0,4,0,24,,Multicolor,"Paisley, All Over Print",Long,Straight Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,Paisley Print High Waist Straight Leg Jeans,20.0,,,,,
101,swsweatsh07201203401,,4,0,0,0,0,0,0,0,0,4,0,12,Casual,Navy Blue,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Letter Graphic Pullover,9.99,,,,,
102,swtee07201203966,,55,0,0,0,0,1,0,5,0,49,5,6,Casual,Black and White,Tie Dye,Crop,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Square Neck Tie Dye Crop Tee,4.99,,,,,
103,swtop07201113053,,12,0,0,0,0,0,0,2,0,10,0,6,Sexy,Black,Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Contrast Faux Fur, Sheer",Spring/Summer,"5% Spandex, 95% Polyester",Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,SHEIN Fuzzy Cuff Sheer Mesh Top Without Bra,5.0,,,,,
104,swbodysui07201109198,,6748,14,7,26,4,92,17,202,57,6416,1876,12,Basics,Black,Plain,,Tank,Round Neck,Sleeveless,,,,Summer,"13% Spandex, 87% Nylon",Nylon,High Stretch,No,Skinny,,Natural,,,,,,SHEIN Solid Tank Bodysuit,10.0,,,,,
105,swbodysui07200706116,,6748,14,7,26,4,92,17,202,57,6416,1876,13,Basics,Mint Green,Plain,,Tank,Round Neck,Sleeveless,,,,Summer,"13% Spandex, 87% Nylon",Nylon,High Stretch,No,Skinny,,Natural,,,,,,SHEIN Solid Tank Bodysuit,11.0,,,,,
106,swbodysui07200910109,,6748,14,7,26,4,92,17,202,57,6416,1876,13,Basics,Grey,Plain,,Tank,Round Neck,Sleeveless,,,,Summer,"13% Spandex, 87% Nylon",Nylon,High Stretch,No,Skinny,,Natural,,,,,,SHEIN Form Fitted Solid Tank Bodysuit,11.0,,,,,
107,swbodysui07200910666,,6748,14,7,26,4,92,17,202,57,6416,1876,13,Casual,Army Green,Plain,,Tank,Round Neck,,,,,Summer,"13% Spandex, 87% Nylon",Nylon,High Stretch,No,Skinny,,Natural,,,,,,SHEIN Form Fitted Solid Bodysuit,11.0,,,,,
108,swbodysui07200910609,,6748,14,7,26,4,92,17,202,57,6416,1876,13,Casual,Mocha Brown,Plain,,Tank,Round Neck,,,,,Summer,"13% Spandex, 87% Nylon",Nylon,High Stretch,No,Skinny,,Natural,,,,,,SHEIN Form Fitted Solid Bodysuit,11.0,,,,,
109,swbodysui07201109754,,6748,14,7,26,4,92,17,202,57,6416,1876,13,Basics,Khaki,Plain,,Tank,Round Neck,Sleeveless,,,,Summer,"13% Spandex, 87% Nylon",Nylon,High Stretch,No,Skinny,,Natural,,,,,,SHEIN Solid Tank Bodysuit,11.0,,,,,
110,swtwop23201117271,,24,0,0,0,0,0,0,2,0,22,2,26,Casual,Light Grey,Plain,,,Hooded,Long Sleeve,Regular Sleeve,,Pocket,Fall/Winter,"65% Cotton, 35% Polyester",Cotton,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,Kangaroo Pocket Thermal Lined Hoodie With Joggers,22.0,,,,Sweatshirt,
111,swvest07201211058,,77,0,0,0,0,1,0,5,1,71,11,4,Casual,Army Green,Camo,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"6% Spandex, 94% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Camo Notched Neck Lettuce Trim Tank Top,4.0,,,,,
112,swvest07201230498,,77,0,0,0,0,1,0,5,1,71,11,4,Casual,Multicolor,Camo,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"6% Spandex, 94% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Camo Notched Neck Lettuce Trim Tank Top,4.0,,,,,
113,swsweatsh44201117063,,20,2,1,0,0,1,0,2,0,16,2,12,Casual,Multicolor,Colorblock,Long,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Oversized,,,,,,,,Cut And Sew Drop Shoulder Oversized Sweatshirt,9.99,,,,,
114,swsweatsh23201104688,,617,11,2,16,2,34,10,43,8,513,124,12,Casual,Beige,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Sweatshirt,9.99,,,,,
115,swblazer04201105787,,21,0,0,0,0,2,0,1,0,18,1,29,Casual,Black,Plain,Long,Regular,Lapel,Long Sleeve,Regular Sleeve,,Button Front,Spring/Fall,"97% Polyester, 3% Spandex",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Button Front Solid Longline Blazer,24.0,Single Breasted,,,,
116,swtwop23201109334,,752,12,0,10,2,23,3,32,6,675,106,27,Casual,Dark Grey,Plain,,,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Spring/Fall,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,Corduroy Solid Button Through Blouse & Sweatpants,23.0,,,,Tunic,
117,swtwop23200818319,,752,12,0,10,2,23,3,32,6,675,106,27,Casual,Brown,Plain,,,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Spring/Fall,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,Corduroy Solid Button Through Blouse & Sweatpants,23.0,,,,Blouse,
118,swtwop23201109772,,752,12,0,10,2,23,3,32,6,675,106,27,Casual,Lime Green,Plain,,,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Spring,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,Corduroy Solid Button Through Blouse & Sweatpants,23.0,,,,Tunic,
119,swtwop23201208753,,752,12,0,10,2,23,3,32,6,675,106,27,Casual,Dusty Pink,Plain,,,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Spring/Fall,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,Corduroy Solid Button Through Blouse & Sweatpants,23.0,,,,Blouse,
120,swtwop23201208103,,752,12,0,10,2,23,3,32,6,675,106,27,Casual,Blue,Plain,,,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Spring/Fall,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,Corduroy Solid Button Through Blouse & Sweatpants,23.0,,,,Blouse,
121,swtwop23201217584,,752,12,0,10,2,23,3,32,6,675,106,27,Casual,Black,Plain,,,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Spring/Fall,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,,,,,,Sweatpants,Corduroy Solid Button Through Blouse & Sweatpants,23.0,,,,Blouse,
122,swpants04201112514,,38,0,0,1,1,1,0,5,1,32,1,25,,Black and White,Colorblock,Long,Wide Leg,,,,,"Pocket, Button Front",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Button Fly,High Waist,,,,,,High Waist Cow Pattern Wide Leg Jeans,21.0,,,,,
123,swsweatsh01201111562,,10000,0,0,0,0,0,0,0,0,9999,6318,12,Casual,Green,Heart,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Heart Print Kangaroo Pocket Drawstring Hoodie,9.99,,,,,
124,swsweatsh01190726536,,10000,0,0,0,0,0,0,0,0,9999,6318,12,Casual,Black,Heart,Regular,Pullovers,Hooded,Long Sleeve,,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Slight Stretch,,Regular Fit,,,,,,,,Heart Print Kangaroo Pocket Drawstring Hoodie,9.99,,,,,
125,swsweatsh01190830518,,10000,0,0,0,0,0,0,0,0,9999,6318,12,Casual,Army Green,Heart,Regular,Pullovers,Hooded,Long Sleeve,Regular Sleeve,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Slight Stretch,,Regular Fit,,,,,,,,Heart Print Kangaroo Pocket Hooded Sweatshirt,9.99,,,,,
126,swsweatsh01190905031,,10000,0,0,0,0,0,0,0,0,9999,6318,12,Casual,Grey,Heart,Regular,Pullovers,Hooded,Long Sleeve,Regular Sleeve,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Slight Stretch,,Regular Fit,,,,,,,,Heart Print Kangaroo Print Drawstring Hoodie,9.99,,,,,
127,swsweatsh01200928160,,10000,0,0,0,0,0,0,0,0,9999,6318,12,Casual,Mint Green,Heart,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Heart Print Kangaroo Pocket Drawstring Hoodie,9.99,,,,,
128,swsweatsh01200928532,,10000,0,0,0,0,0,0,0,0,9999,6318,12,Casual,Apricot,Heart,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Heart Print Kangaroo Pocket Drawstring Hoodie,9.99,,,,,
129,swpants07200513242,,7996,34,8,71,11,317,80,748,216,6826,1894,17,Elegant,Black and White,Zebra Stripe,Long,Flare Leg,,,,,Zipper,Spring/Summer/Fall,"6% Spandex, 94% Polyester",Polyester,Slight Stretch,No,Regular Fit,Zipper Fly,Natural,,,,,,SHEIN Zebra Striped Print Flare Pants,14.0,,,,,
130,swsweatsh24201125304,,1354,0,0,7,2,22,3,45,7,1282,212,10,Casual,Army Green,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Solid Drop Shoulder Thermal Lined Sweatshirt,8.99,,,,,
131,swsweatsh24201114037,,1354,0,0,7,2,22,3,45,7,1282,212,10,Casual,White,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Solid Drop Shoulder Thermal Lined Sweatshirt,8.99,,,,,
132,swsweatsh24201114976,,1354,0,0,7,2,22,3,45,7,1282,212,10,Casual,Black,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Solid Drop Shoulder Thermal Lined Sweatshirt,8.99,,,,,
133,swsweatsh24201117059,,1354,0,0,7,2,22,3,45,7,1282,212,10,Casual,Grey,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Solid Drop Shoulder Thermal Lined Sweatshirt,8.99,,,,,
134,swsweatsh24201117321,,1354,0,0,7,2,22,3,45,7,1282,212,10,Casual,Coral Pink,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Solid Drop Shoulder Thermal Lined Sweatshirt,8.99,,,,,
135,swsweatsh24201125683,,1354,0,0,7,2,22,3,45,7,1282,212,10,Casual,Lilac Purple,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Solid Drop Shoulder Thermal Lined Sweatshirt,8.99,,,,,
136,swtee07201209273,,40,0,0,0,0,1,0,4,1,35,4,4,Casual,Black,Plain,Crop,,Round Neck,Cap Sleeve,Regular Sleeve,Pullovers,,Summer,"6% Spandex, 94% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Cap Sleeve Solid Crop Tee,3.99,,,,,
137,swblouse02201217069,,2,1,0,0,0,0,0,0,0,2,1,17,Elegant,White,Plain,Regular,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Pocket, Button Front",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Oversized,,,,,,,,Solid Pocket Front Drop Shoulder Blouse,14.0,,,,,
138,swouter07201012435,,585,4,0,3,1,9,2,22,6,547,127,31,Preppy,Multicolor,Plaid,Short,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Wool-Mix Fabric,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Flap Pocket Curved Hem Plaid Coat,26.0,Single Breasted,,,,
139,swouter07200909546,,585,4,0,3,1,9,2,22,6,547,127,27,Preppy,Multicolor,Plaid,Short,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Oversized,,,,,,,,SHEIN Drop Shoulder Flap Pocket Curved Hem Plaid Coat,23.0,Single Breasted,,,,
140,swouter07201012859,,585,4,0,3,1,9,2,22,6,547,127,27,Preppy,Multicolor,Plaid,Short,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Winter,100% Polyester,Wool-Mix Fabric,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Flap Pocket Curved Hem Plaid Coat,23.0,Single Breasted,,,,
141,swouter07201012295,,585,4,0,3,1,9,2,22,6,547,127,31,Preppy,Multicolor,Plaid,Short,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Wool-Mix Fabric,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Flap Pocket Curved Hem Plaid Coat,26.0,Single Breasted,,,,
142,swvest07201128135,,83,1,0,0,0,2,0,3,0,77,11,6,Casual,Multicolor,Tie Dye,Crop,Tank,Round Neck,,,,"Lettuce Trim, Rib-Knit",Summer,"4% Spandex, 96% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Seam Front Tie Dye Tank Top,5.0,,,,,
143,swbodysui07201127250,,29,0,0,0,0,0,0,0,0,29,3,8,Casual,Black and White,Zebra Stripe,,Cami,Spaghetti Strap,Sleeveless,,,Contrast Lace,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Skinny,,Natural,,,,,,SHEIN Lace Trim Zebra Striped Cami Bodysuit,7.0,,,,,
144,swdress04200929473,,2122,12,2,7,2,43,10,108,18,1952,472,18,Casual,Army Green,Plain,Short,A Line,Round Neck,Long Sleeve,Bishop Sleeve,,"Ruffle Hem, Rib-Knit",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,High Waist,,,,,,Ruffle Hem Rib-knit Dress,15.0,,,Flounce,,
145,swdress04200811011,,2122,12,2,7,2,43,10,108,18,1952,472,23,Casual,Navy Blue,Plain,Short,,Round Neck,Long Sleeve,Regular Sleeve,,Ruffle Hem,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,High Waist,,,,,,Ruffle Hem Solid Sweater Dress,19.0,,,Flounce,,
146,swdress04200929456,,2122,12,2,7,2,43,10,108,18,1952,472,23,Casual,Brown,Plain,Short,A Line,Round Neck,Long Sleeve,Regular Sleeve,,"Ruffle Hem, Rib-Knit",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,High Waist,,,,,,Ruffle Hem Rib-knit Dress,19.0,,,Flounce,,
147,swdress04200929104,,2122,12,2,7,2,43,10,108,18,1952,472,23,Casual,Black,Plain,Short,A Line,Round Neck,Long Sleeve,Regular Sleeve,,"Ruffle Hem, Rib-Knit",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,High Waist,,,,,,Ruffle Hem Rib-knit Dress,19.0,,,Flounce,,
148,swdress04201103143,,2122,12,2,7,2,43,10,108,18,1952,472,23,Casual,Dark Green,Plain,Short,A Line,Round Neck,Long Sleeve,Regular Sleeve,,"Ruffle Hem, Rib-Knit",Spring/Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,High Waist,,,,,,Ruffle Hem Rib-knit Dress,19.0,,,Flounce,,
149,swpants04201022732,,9,0,0,1,0,0,0,0,0,8,0,14,,Black,Plain,Cropped,Skinny,,,,,"Ripped, Button, Pocket, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,Slight Stretch,No,Skinny,Zipper Fly,High Waist,,,,,,Slant Pocket Ripped Skinny Jeans,12.0,,,,,
150,swblouse02201116098,,297,3,0,1,0,8,1,12,1,275,46,19,Casual,Multicolor,Animal,Regular,Shirt,Round Neck,Long Sleeve,Regular Sleeve,Placket,,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Butterfly Print Button Up Blouse,16.0,,,,,
151,swblouse02201212343,,297,3,0,1,0,8,1,12,1,275,46,19,Casual,Multicolor,Animal,Long,Shirt,Round Neck,Long Sleeve,Bishop Sleeve,Placket,,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Butterfly Print Button Up Blouse,16.0,,,,,
152,swblouse07201016191,,20,0,0,0,0,0,0,1,0,19,1,8,Casual,White,Plain,Regular,Top,Stand Collar,Long Sleeve,Flounce Sleeve,Half Placket,"Ruffle, Frill, Button Front",Spring/Fall,100% Cotton,Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Flounce Sleeve Buttoned Front Blouse,7.0,,,,,
153,swvest04201120337,,101,0,0,3,0,3,0,5,0,90,12,8,Sexy,White,Plain,Crop,Halter,Spaghetti Strap,,,,"Criss Cross, Tie Front",Summer,"30% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Tie Front Crop Halter Top,7.0,,,,,
154,swdress07201110812,,662,1,1,3,1,8,0,26,7,624,109,4,Sexy,Black,Plaid,Mini,Bodycon,Spaghetti Strap,Sleeveless,,,Backless,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Lettuce Trim Grid Bodycon Dress,4.0,,,Pencil,,
155,swdress07201201094,,662,1,1,3,1,8,0,26,7,624,109,6,Sexy,Maroon,Plaid,Mini,Bodycon,Spaghetti Strap,Sleeveless,,,Lettuce Trim,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Lettuce Trim Grid Bodycon Dress,5.0,,,Pencil,,
156,swdress07201201701,,662,1,1,3,1,8,0,26,7,624,109,4,Sexy,"Green, Neon",Plaid,Mini,Bodycon,Spaghetti Strap,Sleeveless,,,Backless,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Neon Lime Lettuce Trim Grid Bodycon Dress,4.0,,,Pencil,,
157,swdress07201201155,,662,1,1,3,1,8,0,26,7,624,109,8,Casual,Lilac Purple,Plaid,Mini,Bodycon,Spaghetti Strap,Sleeveless,,,Lettuce Trim,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Lettuce Trim Grid Bodycon Dress,7.0,,,Pencil,,
158,swouter44201109409,,168,3,1,1,1,11,4,11,2,143,30,17,Casual,Multicolor,Houndstooth,Short,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button",Fall/Winter,100% Polyester,Tweed,Non-Stretch,No,Oversized,,,,,,,,Houndstooth Drop Shoulder Oversized Tweed Coat,14.0,Single Breasted,,,,
159,swouter44200930106,,168,3,1,1,1,11,4,11,2,143,30,26,Casual,Multicolor,Houndstooth,Short,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button",Fall/Winter,100% Polyester,Tweed,Non-Stretch,No,Oversized,,,,,,,,Houndstooth Drop Shoulder Oversized Overcoat,22.0,Single Breasted,,,,
160,swouter44201109778,,168,3,1,1,1,11,4,11,2,143,30,25,Casual,Black and White,Houndstooth,Short,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button",Fall/Winter,100% Polyester,Tweed,Non-Stretch,No,Oversized,,,,,,,,Houndstooth Drop Shoulder Oversized Tweed Coat,21.0,Single Breasted,,,,
