SKU,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Season,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Body,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Rib-Knit,Pocket,Zipper,Button Front,Drawstring,Button,Lettuce Trim,Ruched,Knot,Contrast Lace,Frill,Ruched Bust,Backless,Tie Back,Wrap,Embroidery,Split,Asymmetrical,Ruffle,Belted,Ripped,Cut Out,Raw Hem,Ruffle Hem,Lace Up,Tie Front,Pleated,Criss Cross,Double Button,Contrast Binding,Split Thigh,Shirred,Classification
swdress23200928714,15,5,23,45,11,0,33,4,8,0,7,19,2,0,4,6,3,0,1,Allover Floral Print Shirred Waist A-line Dress,13.0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,True
swtee07201015947,4,2,61,110,1,16,40,6,15,3,9,3,4,0,6,6,2,0,1,SHEIN Surplice Neck Rib-knit Solid Tee,3.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200718195,4,2,7,110,1,16,40,6,15,3,9,3,4,0,6,6,2,0,1,SHEIN Surplice Neck Rib-knit Solid Tee,3.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200902880,4,2,45,110,1,16,40,6,15,3,9,3,4,0,6,6,2,0,1,SHEIN Surplice Neck Lettuce Trim Rib-knit Tee,3.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200902556,4,2,66,110,1,16,40,6,15,3,9,3,4,0,6,6,2,0,1,SHEIN Surplice Neck Lettuce Trim Rib-knit Tee,3.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200902757,4,2,37,110,1,16,40,6,15,3,9,3,4,0,6,6,2,0,1,SHEIN Surplice Neck Lettuce Trim Rib-knit Tee,3.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201015055,4,2,57,110,1,16,40,6,15,3,9,3,4,0,6,6,2,0,1,SHEIN Surplice Neck Rib-knit Solid Tee,3.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtwop07201030745,20,2,61,110,4,16,29,8,7,0,5,19,1,0,6,6,2,0,2,SHEIN Drawstring Knot Ruched Cami Top & Leggings Set With Coat,17.0,1,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swtwop07200915938,25,2,0,110,4,16,29,1,7,0,5,19,1,0,6,6,2,0,2,SHEIN Drawstring Knot Ruched Cami Top & Leggings Set With Coat,21.0,1,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swdress23201106755,18,5,7,110,11,19,10,4,12,0,7,3,4,0,4,6,3,0,1,Frill Trim Knot Side Wrap Dress,15.0,1,0,10,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swdress23200907918,18,5,49,110,11,19,10,4,12,0,7,19,4,0,4,6,3,0,1,Frill Trim Knot Side Wrap Dress,15.0,1,0,10,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swpants01201015728,14,2,64,126,6,52,12,1,7,0,0,19,2,0,4,4,3,0,1,Tartan High Waist Sweatpants,12.0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants01200812118,14,2,64,126,6,52,12,1,7,0,8,19,2,0,4,4,3,0,1,Tartan High Waist Sweatpants,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201015494,6,2,108,110,1,16,25,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Solid Crop Slim Tee,4.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23201015884,9,2,7,120,6,16,25,3,6,3,7,19,4,0,2,6,2,0,1,Drop Shoulder Slogan Graphic Longline Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04200603045,9,2,108,120,6,16,25,9,6,3,7,19,4,0,2,6,2,0,1,Drop Shoulder Slogan Graphic Longline Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23201209264,9,2,22,120,6,16,25,3,6,3,7,19,4,0,2,6,2,0,1,Drop Shoulder Slogan Graphic Longline Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23201209512,9,2,3,120,6,16,25,10,6,3,7,19,4,0,2,6,2,0,1,Drop Shoulder Slogan Graphic Longline Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200709880,4,1,8,1,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Frill Trim Ruched Bust Cow Print Cami Top,4.0,1,0,1,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201111797,15,5,7,110,1,43,10,4,15,2,7,27,2,0,4,6,2,0,1,Lace Panel Scallop Trim Blouse,13.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201208110,15,5,23,110,10,43,40,4,13,2,5,27,2,0,4,6,2,0,1,Contrast Lace Puff Sleeve Blouse,13.0,1,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201208275,15,5,108,110,1,43,10,4,13,2,7,27,2,0,4,6,2,0,1,Lace Panel Scallop Trim Blouse,13.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201208506,15,5,0,110,10,43,40,4,13,2,5,27,2,0,4,6,2,0,1,Contrast Lace Puff Sleeve Blouse,13.0,1,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201208704,15,5,37,110,1,43,40,4,13,2,4,27,2,0,4,6,2,0,1,Contrast Lace Puff Sleeve Blouse,13.0,1,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201210457,15,5,24,110,10,43,40,4,13,2,5,27,2,0,4,6,2,0,1,Contrast Lace Puff Sleeve Blouse,13.0,1,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh23201009408,21,2,7,120,6,40,16,4,6,0,3,19,4,0,2,6,2,0,1,Slogan Graphic Kangaroo Pocket Fleece Lined Drawstring Hoodie,17.99,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh23200827638,21,2,108,120,6,40,16,4,6,0,3,19,4,0,2,6,2,0,1,SHEIN X WEJDENE No Thanks Graphic Fleece Drawstring Oversized Hoodie,17.99,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh07200824698,7,2,7,44,10,40,25,4,14,0,5,19,4,0,4,6,2,0,1,SHEIN Floral Print Raglan Sleeve Pullover,5.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh07200918078,4,2,108,44,10,40,25,4,14,0,5,19,4,0,4,6,2,0,1,SHEIN Floral Raglan Sleeve Pullover,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtwop07201015903,34,2,26,79,4,16,16,4,6,0,5,19,2,0,4,6,2,0,6,SHEIN Drop Shoulder Letter Graphic Drawstring Hoodie & Pants Set,28.0,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swjacket07200730487,0,2,7,110,10,31,33,4,15,0,10,17,2,0,4,6,2,0,1,SHEIN Stand Neck Puffer Jacket,20.49,4,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23200817039,14,2,64,77,6,63,19,4,15,3,5,19,2,0,4,6,2,0,1,Notched Leopard High Low Blouse,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201008577,14,2,64,77,6,63,19,4,15,3,5,19,2,0,4,6,2,0,1,Notched Leopard High Low Blouse,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201008954,14,2,64,77,6,63,19,4,15,3,5,19,2,0,4,6,2,0,1,Notched Leopard High Low Blouse,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swpants07200730574,10,5,64,77,6,20,12,1,7,0,8,19,1,0,4,4,3,0,1,SHEIN Leopard Print Flare Leg Pants,9.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swpants07200930150,14,2,7,110,6,45,12,1,7,0,8,19,4,0,5,4,3,0,1,SHEIN Split Hem Rib-knit Fitted Pants,12.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants07200824214,13,2,45,110,6,45,12,1,7,0,8,19,4,0,5,4,3,0,1,SHEIN Split Hem Rib-knit Fitted Pants,11.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater07200921047,18,2,6,110,10,3,41,4,15,3,5,0,4,0,6,6,2,0,1,SHEIN V-neck Solid Rib-knit Sweater,15.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater07200618081,18,2,36,110,10,3,41,4,15,3,5,0,4,0,6,6,2,0,1,SHEIN V-neck Solid Rib-knit Sweater,15.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater07200619556,18,2,94,110,10,3,41,4,15,3,5,0,1,0,6,6,2,0,1,SHEIN V-neck Rib-knit Sweater,15.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater07200921418,18,2,0,110,10,3,40,4,15,3,5,0,4,0,6,6,2,0,1,SHEIN V-neck Solid Rib-knit Sweater,15.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200812940,15,5,7,110,11,7,25,4,15,0,5,19,1,0,6,6,5,0,1,SHEIN Drawstring Ruched Bodycon Dress,13.0,1,0,5,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200630573,17,2,85,110,11,7,25,4,15,0,5,19,1,0,6,6,5,0,1,SHEIN Ruched Drawstring Side Rib-knit Dress,14.0,1,0,5,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200902946,17,2,37,110,11,7,25,4,15,0,4,19,1,0,6,6,5,0,1,SHEIN Drawstring Ruched Side Rib-knit Dress,14.0,1,0,5,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200902885,17,2,49,110,11,7,25,4,15,0,5,19,1,0,6,6,5,0,1,SHEIN Drawstring Ruched Side Rib-knit Dress,14.0,1,0,5,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swbodysui07200923105,7,16,7,44,4,59,33,4,15,0,7,13,4,1,5,6,5,0,1,SHEIN Mock Neck Flocked Floral Mesh Sheer Bodysuit,6.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201021788,17,2,7,110,10,43,40,4,13,2,5,19,2,0,4,6,2,0,1,Contrast Guipure Lace Button Front Puff Sleeve Blouse,14.0,1,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201116538,17,5,100,110,10,43,40,4,2,2,5,19,2,0,4,6,2,0,1,Contrast Lace Button Front Bishop Sleeve Blouse,14.0,1,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201116468,17,5,23,110,10,43,40,4,13,2,5,19,2,0,4,6,2,0,1,Contrast Guipure Lace Button Front Puff Sleeve Blouse,14.0,1,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress23201020280,17,2,7,16,11,63,25,4,8,0,7,3,4,0,4,6,2,0,1,Chain Print Flounce Sleeve Dress,14.0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress23201118707,10,2,2,22,11,59,25,4,8,0,7,3,4,0,4,6,2,0,1,Chain Print Flounce Sleeve Dress,9.0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress23201118774,12,2,22,16,11,63,25,4,8,0,7,3,4,0,4,6,2,0,1,Chain Print Flounce Sleeve Dress,10.0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swjacket07200922031,31,2,7,110,10,28,16,4,6,0,3,19,2,0,4,6,2,0,1,SHEIN Single Breasted Shearling Lined Jacket,26.0,2,0,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtwop07201024032,15,17,7,110,4,16,25,4,15,0,5,19,2,0,6,6,2,0,2,SHEIN Solid Crop Tee & Leggings Set,13.0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swdress07201020456,13,5,7,110,9,7,33,4,15,0,5,20,4,0,6,6,5,0,1,SHEIN Stand Collar Bodycon Dress,11.0,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200921137,13,5,29,110,9,7,33,4,15,0,5,20,4,0,6,6,5,0,1,SHEIN Mock Neck Rib-knit Bodycon Dress,11.0,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07201020933,13,5,98,110,9,7,33,4,15,0,5,20,4,0,6,6,5,0,1,SHEIN Mock Neck Rib-knit Bodycon Dress,11.0,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07201218071,14,5,0,110,9,7,33,4,15,0,5,20,4,0,6,6,5,0,1,SHEIN Mock Neck Rib-knit Bodycon Dress,12.0,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swouter04200921462,23,2,8,65,11,58,5,4,6,0,3,9,2,0,4,6,2,0,1,Button Front Gingham Teddy Coat,19.0,2,0,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse02201022214,31,2,8,21,4,16,5,4,6,0,5,19,4,0,2,6,2,0,1,Drop Shoulder Oversized Tunic Blouse & Vest,26.0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse02201119564,31,2,64,21,4,16,5,4,6,0,5,19,4,0,2,6,2,0,1,Drop Shoulder Oversized Blouse & Asymmetrical Knit Top,26.0,1,0,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtwop02201124221,31,2,64,21,4,16,5,4,6,0,5,19,4,0,2,6,2,0,1,Drop Shoulder Oversized Blouse & Asymmetrical Knit Top,26.0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtwop02201124678,31,2,64,21,4,16,5,4,6,0,5,19,4,0,2,6,2,0,1,Drop Shoulder Oversized Blouse & Asymmetrical Knit Top,26.0,1,0,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swskirt07200918099,10,5,8,106,9,49,12,1,7,0,3,25,2,0,0,6,3,0,1,SHEIN High Waist Plaid Tweed Skirt,9.0,1,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swskirt07201104086,10,5,7,106,9,49,12,1,7,0,3,25,2,0,0,6,3,0,1,SHEIN High Waist Plaid Tweed Skirt,9.0,1,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44201015259,13,1,61,110,1,60,37,4,2,3,7,19,2,0,4,6,2,2,1,Swiss Dot Ruched Bust Crop Blouse,11.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44200731648,13,2,108,110,1,60,37,4,2,3,7,19,2,0,4,6,2,2,1,Clip Dot Sheer Bishop Sleeve Crop Top,11.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44200910970,13,1,38,110,1,60,37,4,2,3,5,19,2,0,4,6,2,2,1,Swiss Dot Ruched Bust Crop Blouse,11.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44200910330,13,1,3,110,1,60,37,4,2,3,7,19,2,0,4,6,2,2,1,Swiss Dot Ruched Bust Crop Blouse,11.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44200910749,13,1,7,110,1,60,37,4,2,3,7,19,2,0,4,6,2,2,1,Swiss Dot Ruched Bust Crop Blouse,11.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44200914965,13,5,109,110,1,60,37,4,2,3,7,19,2,0,4,6,2,2,1,Swiss Dot Bishop Sleeve Crop Blouse,11.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201012908,7,5,7,110,10,16,31,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Square Neck Form Fitted Top,5.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swtee07200810393,8,2,108,110,10,16,31,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Square Neck Form Fitted Top,6.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swtee07201012166,4,5,23,110,10,16,31,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Square Neck Form Fitted Top,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swdress07200928639,7,5,64,126,11,10,29,8,7,0,9,19,4,0,6,6,5,0,1,SHEIN Split Hem Tartan Bodycon Dress,6.0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07201105498,7,5,64,126,11,7,29,8,7,0,9,19,4,0,6,6,5,0,1,SHEIN Split Hem Tartan Bodycon Dress,6.0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04200728108,9,2,7,79,1,16,33,4,15,1,7,19,4,0,6,6,2,0,1,Letter Graphic Zip Half Placket Tee,7.99,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04201028262,9,2,29,79,1,16,33,4,15,1,5,19,4,0,6,6,2,0,1,Letter Graphic Zip Half Placket Tee,7.99,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04201028675,9,2,108,79,1,16,33,4,15,1,7,19,4,0,6,6,2,0,1,Letter Graphic Zip Half Placket Tee,7.99,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04201028767,9,2,23,79,1,16,33,4,15,1,5,19,4,0,6,6,2,0,1,Letter Graphic Zip Half Placket Tee,7.99,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04201028431,9,5,3,79,1,16,15,4,15,1,7,19,4,0,6,6,2,0,1,Letter Graphic Zip Half Placket Tee,7.99,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04201028453,9,2,49,79,1,16,24,4,15,1,7,19,4,0,6,6,2,0,1,Letter Graphic Zip Half Placket Tee,7.99,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtop07201019995,6,16,64,121,1,16,33,4,15,3,7,13,4,0,6,6,2,0,1,SHEIN Mock Neck Snakeskin Print Mesh Crop Top,5.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtop07201207630,6,16,64,121,1,16,33,4,15,3,7,13,4,0,6,6,2,0,1,SHEIN Mock Neck Snakeskin Print Mesh Crop Top,5.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee03200727272,15,2,49,79,6,16,25,3,6,3,9,19,4,0,4,6,2,0,1,Letter Graphic Drop Shoulder Longline Tee,12.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee03200824450,15,2,108,79,6,16,25,3,6,3,9,19,4,0,4,6,2,0,1,Los Angeles Graphic Oversized Tee,12.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23200826156,15,2,7,79,6,16,25,3,6,3,9,19,4,0,4,6,2,0,1,Los Angeles Graphic Oversized Tee,12.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23201012562,18,2,33,79,6,16,25,3,6,3,9,19,4,0,4,6,2,0,1,Letter Graphic Drop Shoulder Longline Tee,14.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23201012837,18,2,66,79,6,16,25,3,6,3,9,19,4,0,4,6,2,0,1,Letter Graphic Drop Shoulder Longline Tee,14.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23201012194,18,2,57,79,6,16,25,3,6,3,9,19,4,0,4,6,2,0,1,Letter Graphic Drop Shoulder Longline Tee,14.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest23201009589,8,2,7,110,1,10,36,1,7,0,5,18,2,0,6,6,2,0,1,PU Leather Cami Top Without Blouse,7.0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest23201208872,8,2,29,110,1,10,36,1,7,0,5,18,2,0,6,6,2,0,1,PU Leather Cami Top Without Blouse,7.0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
